logCPM	PValue	FDR	log2FoldChange
GPR63	2.77545554713038	0.00101360376296082	0.00475690238987475	0.5615
MTPAP	5.07859095975155	0.00101665912000288	0.00477001513615334	0.313
LINC01356	2.22293487096569	0.0010272196753176	0.0048158506401125	0.6817
PDLIM5	6.71469223111538	0.00102795017968158	0.00481803812073606	0.2677
KLHL9	4.82018036292586	0.00103205800955517	0.00483356875896337	0.377
ETNK2	3.76812476935039	0.00103399981545081	0.00484142103895102	0.4289
RECQL5	4.20657506203797	0.00103820608086088	0.00485862348428509	0.3797
NANP	4.43548830566059	0.00104067252615343	0.00486891789786186	0.3586
AIFM2	6.35952429127093	0.00104516275791796	0.00488742092944421	0.3006
SBK2	1.26663396785473	0.00104950217624518	0.00490520013556886	0.9659
PIAS1	5.46611518158767	0.0010502180938323	0.00490728986972163	0.3045
WDR76	6.06479683105698	0.00105077545800972	0.00490863786116313	0.2755
TMOD1	1.93279855989719	0.00105312374804921	0.00491561969024145	0.7706
UBE2N	7.13888614084933	0.00105361633698043	0.00491561969024145	0.2508
SLC25A25	4.24331293761126	0.0010636636080527	0.00495843859086858	0.387
TRIM35	3.37510453193434	0.00107788658456665	0.00501987180812469	0.4835
NHP2L1	7.34331555397926	0.00107930544222384	0.00502519769274126	0.2971
TIMM10B	4.59283935316998	0.00108013291428433	0.00502678843167618	0.3544
SH3BP2	5.1790049733673	0.00108241391687745	0.00503581765201699	0.3008
LOC100996763	2.27090175855486	0.00108646548038254	0.00505209215737741	0.719
RAB29	3.6737777424093	0.00109671941447709	0.00509328660155018	0.4836
GRPEL2	5.84358219390891	0.00110377379725867	0.00512213890258116	0.2797
VEZT	5.88318315063697	0.00110589343724585	0.00513050245892673	0.2937
ASH1L	6.2654593736336	0.0011090118091787	0.00514121878831038	0.2672
SPECC1	6.57186015372026	0.00111034740734176	0.00514610364773578	0.2698
MSL2	5.63674692183453	0.0011113978298747	0.00514966466553111	0.2926
APPBP2	5.35144139011558	0.00111320584906673	0.00515673331148498	0.3259
GNL3L	7.42213756932148	0.0011139122183913	0.00515803716698587	0.2601
PHF6	6.99721891489048	0.00111405239644091	0.00515803716698587	0.3192
SLC10A7	3.68016273430679	0.00112033304804302	0.00518448672371951	0.4887
MTDH	7.86835188921653	0.00112524863712325	0.00520459567249102	0.2649
DUSP13	-0.325167040203265	0.00113494254648486	0.0052467741526026	1.6607
STAM	5.72034257270931	0.00113541519916701	0.00524763034835264	0.2835
MAP1A	3.09473295743519	0.00113896080915041	0.00526135337344379	0.5152
SOCS2-AS1	-0.0567459365662469	0.00114519289820425	0.00528746624927082	1.511
WIPI1	2.30367602223453	0.00114992339070916	0.00530528213818207	0.6695
PRPSAP1	5.1392864429287	0.00115431492655038	0.00532419739744915	0.3036
GRWD1	5.85486703617163	0.00115985232239036	0.00534433720281637	0.3075
SMIM13	6.01797209396666	0.00116346535110059	0.00535963246270308	0.3674
FAM98A	6.0701271516674	0.00116675711263379	0.00537208520762736	0.287
DSTYK	4.32361401163091	0.00117555351671316	0.00540985757527489	0.3689
RNASEH1	5.67882183597111	0.00119631839271751	0.00550125656862743	0.3195
MAP1B	8.55169409917875	0.00119795211971157	0.00550599544246084	0.282
PES1	7.01628416051843	0.00120477801637738	0.00553318929987056	0.3058
NCOA7	5.24581573073666	0.00120891588690572	0.0055494011645338	0.3243
CNTN1	1.54758305216713	0.00121830883504996	0.00558624435506217	0.9424
GEMIN6	4.93822930551008	0.00122094412688541	0.00559617272920411	0.3089
MAVS	7.24506563028704	0.001222608942548	0.00560239680099303	0.2606
RNF111	5.23556918483729	0.00122329498472289	0.00560413381207055	0.3346
WNK1	7.96904989383648	0.00122705820364423	0.00561996351373031	0.2563
WDR55	5.19185400640789	0.00122961781650229	0.00563027410535888	0.3271
KMT2A	7.01026418579495	0.00123201178672479	0.00563982125838712	0.2572
AGAP6	4.00735676028635	0.00123939824172956	0.00566794947420213	0.3852
HEATR3	4.59449379246982	0.00124377848283573	0.00568433563619449	0.3679
SLC13A4	1.3333167919092	0.00124391547253489	0.00568433563619449	0.9394
DNMT1	7.40158853559319	0.00124720656899754	0.00569448905760801	0.2773
CPSF2	5.44104875396069	0.00124769698895881	0.00569448905760801	0.2872
ADD3	6.60987237203584	0.00125493669575254	0.00572323865042679	0.2528
ZNF330	5.04407549452906	0.0012569060297651	0.00573078833151638	0.3466
PLAGL2	5.48647652568123	0.00126081224684612	0.00574716314067985	0.2966
DIRAS1	0.362628591428429	0.00126817587527243	0.00577784346867319	1.2658
FRA10AC1	4.01389500321644	0.0012738580625434	0.00580083631573766	0.4928
PITPNM2	4.36314303501465	0.00127674753585522	0.00581109524172846	0.355
RPAP3	6.3126941922373	0.00127804898334494	0.00581556885342603	0.2636
SLBP	6.69592321011153	0.00129617904575458	0.00588779414264633	0.3333
MSN	8.70401000146182	0.00129812013062056	0.0058951445533853	0.2554
TRIM46	0.814650693731262	0.0013059640868917	0.00592868009974056	1.052
PMS1	4.26353685395615	0.0013061542156637	0.00592868009974056	0.3611
SNIP1	4.87786594108613	0.00131297080582085	0.00595369970965363	0.3592
METTL13	5.97177233323381	0.00131958953575064	0.00598074145100885	0.3059
TGFBRAP1	4.88441196851455	0.00132057855444534	0.00598373841895111	0.3156
BAHD1	4.80736398245763	0.00132224972709073	0.00598833813390431	0.332
NFYA	6.11436073602066	0.00132573722733803	0.00599966753155259	0.2765
PSME2	6.26313995881591	0.00133440686533761	0.00603506715037879	0.272
FAAHP1	0.429381171529982	0.00135382437007952	0.00611616374663985	1.2829
SNORA8	1.49756894413064	0.00135951536349486	0.00613883563590455	0.8823
SUFU	4.57735279362448	0.00136357317299384	0.00615259314042897	0.3371
ZNF460	3.99728476764619	0.00137049887573562	0.00617926092255606	0.4446
CBX4	4.79331711100214	0.0013795352195167	0.00621846789320911	0.3716
TPD52	7.19393566290311	0.00138391649108586	0.00623513807040064	0.2765
TFB2M	4.85967746069943	0.00139633217756539	0.00628022671437146	0.3339
SNRPD1	7.28567915817302	0.0013977018646775	0.00628361517712633	0.2836
MKI67	9.07367626653003	0.00139777395017036	0.00628361517712633	0.3182
LHX5	-0.273556867717839	0.00140371168964654	0.00630875445745625	1.6071
LOC146880	4.08227827286868	0.00141132728125501	0.00633985995240932	0.3721
NDUFB8	5.94492171250002	0.00141403124405723	0.00635044388474999	0.2741
MPDU1	5.79331679080467	0.00142640033637066	0.00640126955279811	0.2863
RGS9	-1.03681380167207	0.00142809135708702	0.00640570904544981	2.1178
WDR77	5.84906948761168	0.00142946542820845	0.00640872319680096	0.3039
KLHL36	5.83758103431099	0.0014298922056009	0.00640906263330468	0.2732
PRCD	-0.0130493082320174	0.00143099434097739	0.00641242824960317	1.4621
WIPF2	5.9897193651828	0.00143825486772542	0.00644338180740988	0.2888
MED6	5.42651295345897	0.00145479942308427	0.00650951428133	0.2858
IRF2	5.05833517520293	0.00145765994570274	0.00652071550324657	0.3844
ARRB1	4.67416824963658	0.00146704696135298	0.00655596489737693	0.3203
FAM49B	7.40537066107165	0.0014671067241392	0.00655596489737693	0.2582
COCH	0.81670425597894	0.00147183977991863	0.00657448177690105	1.0544
TSTA3	0.947081836013535	0.0014735577684635	0.00658054565094661	2.4847
KIAA0100	7.6052057482077	0.00148171835197975	0.00661213645410468	0.2484
GSAP	3.47716189385362	0.00148573750207573	0.0066252134435502	0.4463
SUV39H2	5.24168952490511	0.00150234932138314	0.00669274992951943	0.299
PRR11	7.67805267052358	0.00150774068568883	0.00671512904560509	0.2945
SLC47A2	3.21820709147967	0.00151432841421555	0.00674282427559002	0.4829
LOC101927401	-0.198811627430281	0.00151556420563099	0.00674668133089473	1.5571
NUP214	6.40566884982259	0.00152553472416139	0.00678941051299132	0.2812
OTULIN	6.58869027647836	0.00153031008917728	0.00680896754056444	0.2729
CALML4	4.08007929137741	0.00153067499925923	0.00680896754056444	0.399
C12orf45	4.45398786485137	0.00153188561211843	0.00681103354477206	0.3392
B4GALNT1	3.95636520984459	0.00153522120766264	0.00682420218336723	0.402
XRCC4	4.75610756595355	0.00154310099357554	0.00685422183423726	0.3375
UTP3	5.64718434334107	0.00154788487508676	0.00687379865715978	0.3636
DRAP1	7.41772400922797	0.00155094411681857	0.00688570909451357	0.2878
TAOK3	6.43418951950586	0.00156320081488552	0.00693506538919805	0.2968
SPHK1	3.13109952496543	0.00156760732807258	0.00695292501975048	0.5082
RAP1B	6.70597220025143	0.00157393067226657	0.00697927577189666	0.2707
POM121	6.15247524036999	0.00158042572340336	0.00700637494085764	0.2775
MRPL19	6.81073806062496	0.001584322954457	0.00702194703971035	0.2555
ST3GAL1	6.19614470689299	0.00158590074809981	0.00702630818129951	0.2798
TOR4A	5.75645058046006	0.00158607668794562	0.00702630818129951	0.3112
GMPS	7.5140086791701	0.00159685114479425	0.00706889294358966	0.2451
CLP1	4.61846509251039	0.0015987698068107	0.0070756706892451	0.3932
LRRC63	-0.951291940855276	0.00160112949588177	0.00708096416589572	2.2508
C11orf24	5.09847382980533	0.00160384539090563	0.00709125731566315	0.3341
PLAT	4.63705743025439	0.00160849857953776	0.00711010897531269	0.3223
GTF2A1	5.35630353375967	0.00161399598758968	0.00713119590411379	0.4013
SCGB1A1	-1.08051978336274	0.00161405025612391	0.00713119590411379	2.4167
ECE2	4.33900954739484	0.00162318952800067	0.00716983983140098	0.3785
IDH3A	6.45393603626296	0.00164487253400433	0.00725158004848659	0.2561
ARCN1	7.3692365161809	0.00166375076250871	0.00732596090698481	0.2439
RNF31	4.10717889513522	0.00167549756793169	0.00737590634197274	0.3695
CD3EAP	2.75411347028878	0.00167997730474605	0.00739206210543358	0.6035
ATP13A1	5.00635159659709	0.00168330029692434	0.00740311496522545	0.3033
LAS1L	6.51608919402177	0.00168724331755152	0.00741866907640189	0.2593
MIPEP	4.54190383058453	0.001693551218651	0.00744281922188077	0.3305
SDHAF2	5.48554144747225	0.00169454738043071	0.00744431842070959	0.3051
MBNL1	7.9183384997116	0.00169470789638853	0.00744431842070959	0.2538
TMEM14C	7.21373120250554	0.00170192254841402	0.00747399798516409	0.2425
GAS7	-1.43765075843457	0.00170228328343078	0.00747399798516409	2.9229
PLEKHA1	5.47684272929031	0.00170281955434136	0.00747455488916948	0.283
KCMF1	6.70517654598109	0.00171304018218013	0.00751580426961798	0.2668
NEDD1	5.88795513977169	0.00171386751809005	0.0075176274411946	0.3393
TRMT11	5.08622915490399	0.0017232563358597	0.00755155248858731	0.3631
MRPL22	6.29274322489734	0.0017472317352672	0.00765110639458815	0.2594
LRCH3	5.13818284469979	0.00174831979361807	0.00765403504851117	0.2911
C6orf106	6.88859689536087	0.00174958757906762	0.00765774894352877	0.2526
MCOLN3	3.42921686710524	0.00175516913265956	0.00767665732770315	0.5523
DLEU2	4.20461138344279	0.00176245026053665	0.00770665675601366	0.5176
CDC27	7.00525765722645	0.00176798454182364	0.00772715484690745	0.2395
TIFA	3.77844775933518	0.00177160022309757	0.00774110427785287	0.3959
TBK1	5.46684347195046	0.00178669558536449	0.0078033288532091	0.2876
NDUFAF5	4.40149328167368	0.00179078282973031	0.00781930909819577	0.4189
WBP11	8.11236588854922	0.00179966507151689	0.00785245830440065	0.296
GOLGA5	5.16972083456675	0.00180073630019237	0.00785525493340787	0.2902
SLC39A6	5.7237929739996	0.00180619461916203	0.0078753018790117	0.2696
KIF3A	5.06735632779042	0.0018082143277946	0.00788222558935489	0.2969
ADCY7	5.69078107776275	0.00183701603106611	0.00799631966217046	0.2881
ENTPD4	5.64808497791132	0.00184443642535773	0.00802670593118732	0.2965
UIMC1	5.51408829745753	0.00184671323582661	0.00803464831749192	0.322
TMED5	7.10346496059929	0.00184962984361257	0.00804163906286998	0.3342
TRAM1	6.61074102855527	0.00185500435805465	0.00806308560967756	0.299
LOC102724699	1.06290025811148	0.00185913375327529	0.0080771884340299	1.0256
ERCC2	3.72289023206133	0.00186118292938736	0.00808416739445528	0.4307
FRMD6	6.10818863598344	0.00186268821000079	0.00808705669242589	0.3051
DUS4L	4.56968600494422	0.00186652392507877	0.00810158363676605	0.3303
DDX31	4.86733527895437	0.00190941519411482	0.0082661332188191	0.3201
GBP4	-0.0133490589987105	0.0019132859674618	0.00828092665291196	1.4744
RBM26	6.46700656248563	0.0019189665490193	0.00829960988365231	0.3048
FBXO18	5.98486733749297	0.00192164406120117	0.00830922169144685	0.264
MCU	6.91572788771182	0.00193008453433077	0.00834348723409298	0.2527
RPAIN	5.26088179523754	0.00193251179836389	0.00835028056590087	0.2845
YES1	8.14527423552029	0.00195135722058695	0.00841969184547455	0.2463
MCPH1	3.56087341603808	0.0019538547347217	0.00842654666597669	0.4434
MPZ	-0.951022649286394	0.00195972553482986	0.00844986994894993	2.2534
SERPING1	0.0704465748144972	0.00196700161849539	0.00847862081131227	1.3689
PTPN12	7.44136610623046	0.00196737321978208	0.00847862081131227	0.3152
TMEM245	6.09866960180768	0.0019717197429129	0.00849356196947097	0.3052
INTS8	6.02723367065877	0.00197616532816091	0.00850869675257207	0.2693
TRIM25	7.00772582000657	0.00197898906239096	0.00851683741702246	0.2399
C2orf49	4.65687828171528	0.001987593504109	0.00855185175842893	0.3163
LINC00623	3.04583959838557	0.00200303492973423	0.00861220105445788	0.5041
SCN4A	-0.68851330741367	0.00200721076529533	0.00862812331792596	1.861
ZSCAN23	3.78720375337433	0.00201141602258758	0.00864371594590866	0.4177
ALG10	4.0470877770113	0.0020117851147111	0.00864371594590866	0.407
NSMCE4A	4.99333019411254	0.00203446923548347	0.00873295799741037	0.3004
FOXJ3	6.49057653653122	0.00203942985850447	0.00875013666201119	0.2441
VOPP1	7.80722041181203	0.00204300322185227	0.00875929234808245	0.2684
ZNF488	5.01500970579267	0.00205102184620304	0.00878748059710927	0.312
SNORD16	-0.250512282110514	0.0020526007361944	0.00879218184888901	1.7956
AGAP4	3.39913994667633	0.00206179851168903	0.00882950824053362	0.5267
CHD7	4.58380579692959	0.00207306913183094	0.00887401189834164	0.3261
GREB1L	2.82258041277482	0.00208043149654282	0.00890303736542092	0.5347
BLOC1S2	4.94063945793992	0.00211262576581108	0.00902599952741564	0.3034
MED22	5.58141828782368	0.00212111082020215	0.00905801149324219	0.2841
GPN3	4.98705675297262	0.00213660307881901	0.00911794222599469	0.299
EIF2S3	8.29968791441496	0.00214310226571068	0.00913909716487135	0.2357
CEP85L	2.15015040748961	0.00214569289371167	0.00914587192799445	0.7062
FDXR	3.47868039899629	0.00214695194615159	0.0091490266265218	0.4564
NDRG4	2.59362231668104	0.00214749055986644	0.0091490266265218	0.6243
SLC35B1	4.87763917990927	0.00215388430086613	0.00917008204212033	0.3054
ZSWIM4	3.25954624390582	0.00215491476234845	0.00917233012390613	0.4787
PARGP1	2.45887872801289	0.00216894791580683	0.00922816677979368	0.6007
GMFB	6.37863277111013	0.00216904380215243	0.00922816677979368	0.3309
HAT1	8.13430592444375	0.00217723085539609	0.00925868308784323	0.2718
CENPO	4.92456202575175	0.00218183425137857	0.00927609829836218	0.2935
SP1	7.07048590181063	0.00219096197860675	0.00931273617728634	0.2341
MPP7	0.740004148380983	0.00219250011426305	0.00931710476861878	1.0374
USP39	6.18637835828868	0.00220347680377384	0.00935952043544855	0.2554
HOXC-AS1	0.22145078870196	0.00220413726843426	0.00936002092871271	1.235
NQO1	9.37722176260154	0.00220711326624355	0.00937047902059123	0.2355
SEC22B	5.97298422987858	0.00221022574936137	0.00937787306628403	0.2632
CFAP97	6.6360510782671	0.00221127510398601	0.00937787306628403	0.2854
EIF2AK4	6.5283201170893	0.00221142328825333	0.00937787306628403	0.2438
TGS1	4.73268017501292	0.0022330221996037	0.00946067609096431	0.3148
MCUR1	6.74883438690941	0.00225317070202394	0.00953497550675687	0.2513
KIAA1586	3.82450565039145	0.00225554395366043	0.009542806585869	0.4556
LRRC34	3.73223077522037	0.00225895746067569	0.00955134750967351	0.4212
LUC7L3	7.91805283131643	0.00225913226044973	0.00955134750967351	0.2929
KPNA4	7.58469718350007	0.00226128602661412	0.00955823980131218	0.2314
DPP8	5.53110815384351	0.00226662295813011	0.00957636397214146	0.2839
S100A14	7.86130548390722	0.00227314472091419	0.0096016959798726	0.3525
HMBS	5.34392654102393	0.002289564902276	0.00966434609386144	0.2833
PREB	5.08821634687361	0.00229051974716008	0.00966614158672085	0.2904
SNHG5	3.93753363913771	0.00229777328221563	0.00969076861510642	0.3857
STMN3	4.62060429044913	0.00229794792587619	0.00969076861510642	0.3287
CACNB3	3.66723795527419	0.00230408723423052	0.00971441490718532	0.4073
C1D	4.94677824482883	0.00233758881411489	0.00984883946237743	0.4707
AKAP1	6.02217783517801	0.0023463314362378	0.009879850481906	0.2571
C1GALT1C1	5.94979735320251	0.00234657272620204	0.009879850481906	0.2635
TCF20	0.952538761242548	0.00234834804671393	0.00988504540945572	1.0449
XPNPEP1	4.51011327894632	0.00235211837815646	0.00989863372789864	0.3371
PIKFYVE	4.87660906905543	0.00236803467168676	0.00996331895974039	0.3677
KRAS	6.72235127421423	0.00237481498381253	0.0099849429628009	0.248
ZNF143	4.07948528923804	0.0023755368204514	0.00998567814740058	0.3555
LOC105371397	2.16131360071437	0.00237689180606283	0.00998597033607186	0.6299
RLIM	6.41993601241767	0.00237724732036417	0.00998597033607186	0.2744
TRIM16L	8.25185034986691	0.00241009070848791	0.010099148825929	0.2361
SEMA3E	1.29908026303206	0.00241276166285203	0.0101072457358941	0.9119
BMS1P6	2.46867177522514	0.0024217751330429	0.0101426764920466	0.6257
MRM1	1.68795814825717	0.00242351014897735	0.0101476149724153	0.8515
QSER1	7.60701488642766	0.00242862723836737	0.0101620487883646	0.2678
BTN1A1	-1.12656209895368	0.00244528184931416	0.0102247057812825	2.3426
RHBG	0.0879069536740435	0.0024480275381512	0.010233842623423	1.3241
ABCB6	4.86319688860074	0.00246256274628493	0.0102815055000563	0.3549
OAS3	4.4148001723629	0.00246280803854876	0.0102815055000563	0.3863
STEAP1	3.96421225108273	0.00248721408702269	0.0103786469423283	0.4094
BAZ1B	8.16053539415438	0.00249090792478655	0.0103916853461845	0.234
MFAP3L	3.58798149912951	0.00249468765073447	0.0104026993494309	0.4086
IL12A	0.0267047751172247	0.00252761500815126	0.0105351916869428	1.3161
NRAS	6.94070412086574	0.00253583080406645	0.0105646114009669	0.2501
RBM12B-AS1	0.594297763066682	0.002545338891779	0.0106018039717813	1.1194
TRA2B	8.30478812087614	0.00256838759141545	0.0106929267659932	0.2282
IFIT3	2.77790899781926	0.00257134776298282	0.0107028100230311	0.5606
UGCG	6.60793174036778	0.00257439810205034	0.010713063996132	0.2428
NT5C	4.58532712500814	0.00258146122376653	0.0107375611986972	0.4316
CEP170	1.34055533136905	0.00258399636667755	0.010745657783614	1.6041
LINC01291	0.166463521857238	0.00258861725442049	0.0107599719027096	1.2281
SLC8A1	4.26844623358906	0.00259382342007748	0.0107791578322182	0.3419
IL7R	-1.38121081888829	0.00260509411681099	0.0108235316787668	2.9968
AADACP1	2.44884316942404	0.00261928059421019	0.010879996934676	0.6157
MAMDC2	1.67973761119147	0.00262067026869725	0.010883293090386	0.77
AGPAT5	6.03339811803641	0.00262476831276023	0.0108978326854107	0.2529
ADGRV1	0.767961463974759	0.00262588937951917	0.0109000083020696	1.0779
RUSC2	3.66013595522932	0.00262786080674684	0.0109032333836296	0.4037
GCSAM	1.89080451675155	0.00262991468018357	0.0109092757103911	0.6886
TIPRL	6.60217032401934	0.00264269250220883	0.0109597897138402	0.2652
CAMK1D	3.54284237606323	0.00264506476861642	0.0109671365922919	0.4716
FAM32A	6.40254537229251	0.00264831358133721	0.0109781137013833	0.2694
LDOC1	4.95183090793201	0.00265562219537033	0.0110034132543533	0.4633
EIF2B3	5.29974527055638	0.00267665437427805	0.0110830125327331	0.294
SMCO4	3.38180734681146	0.00268688857251975	0.0111153042782507	0.4497
SERPINB8	3.75541577411041	0.00269722123894039	0.0111555212818522	0.456
CDCA5	6.6032192778234	0.00271736290284674	0.0112235694919389	0.2354
SREK1IP1	4.74983126034565	0.0027181197981369	0.0112241563073484	0.3281
KIAA1671	6.07282050303037	0.00272488034923372	0.0112495286421553	0.2698
ACKR3	4.03244158655729	0.00273325837441689	0.0112815656530307	0.3709
RNF115	4.56202035120772	0.00273524671394738	0.0112872206170487	0.3204
LINC00630	2.11196704214134	0.00276071919702491	0.0113848414813598	0.6241
C14orf166	7.78285784233313	0.00278549250179753	0.0114789957365273	0.253
MICAL3	5.15727800468909	0.00278949947232639	0.0114929140976733	0.2893
EML1	2.32908583572175	0.00279468696280103	0.011511688897314	0.6039
ZNF519	3.53195169562641	0.00280239551833383	0.0115356330513422	0.4643
RPARP-AS1	2.68843980849117	0.00280924045434512	0.0115585967398072	0.5271
ZBTB6	4.52676595355304	0.00281605149449479	0.0115750862194112	0.3254
RBM20	-0.0802453455722985	0.00281641832748819	0.0115750862194112	1.3562
DHX37	5.55188127390851	0.0028209564009537	0.0115885193644939	0.323
P3H1	4.48821872281679	0.00283898152542391	0.0116520788507507	0.3305
CWC22	6.85785161322271	0.00288439457899947	0.0118251757094575	0.247
B4GALT6	3.38424516847248	0.00289022004815624	0.011843738989706	0.4808
NCS1	6.75202936780922	0.00290311003370238	0.0118885546826538	0.2495
TMED7	6.79585596509581	0.00291772065517326	0.0119350007351206	0.3474
MANSC4	-1.38264832055271	0.00292740568611389	0.011971935081921	3.8935
UTP18	6.13681680783941	0.00294497293170051	0.0120356896890809	0.2588
XDH	2.46963917450536	0.00295421048566729	0.0120707400685636	0.5656
PEG10	5.89885429348049	0.00295920414710099	0.0120884383328431	0.2748
GORASP2	7.16161013238413	0.00298212057677295	0.0121738804225329	0.2374
SLAIN2	6.21253391093599	0.00298760136294973	0.0121932498323922	0.242
SNORA18	2.60499909258334	0.00303211815781824	0.0123480918622731	0.6976
MAGEB17	-1.22329996449989	0.00303223574816884	0.0123480918622731	2.2017
PHAX	5.66403406499331	0.00304141593291848	0.0123827139320606	0.321
SNAPC5	3.80049890885364	0.00305706477686841	0.0124408770767966	0.4261
ZNF141	2.47113676985993	0.00306497547031855	0.0124675116279268	0.5659
LINC01234	5.30611428809136	0.00308676721556315	0.0125499107473624	0.2867
CNOT7	6.91791756001651	0.00308729454241917	0.0125499107473624	0.2675
PAXBP1	5.20388909841428	0.00309084100967383	0.0125615301586388	0.2748
ACTR2	9.19986922803717	0.00309786282395888	0.0125859382624988	0.2515
ABCF1	0.0486624924602247	0.00309822559989427	0.0125859382624988	1.4254
PACSIN3	6.44945375650526	0.00310851188973958	0.0126221069971276	0.2401
ADAMTS9	1.50707858556572	0.00311636736240246	0.0126511902530619	0.7711
CNTNAP1	0.984516507762319	0.00312041629133208	0.0126609864594985	0.9367
CYGB	0.908339892588303	0.00312086103570021	0.0126609864594985	0.9523
KCTD10	5.71755559703443	0.00313770320663113	0.0127236583163612	0.258
DUSP9	1.0903520104055	0.00314094413924144	0.0127324271501618	0.8621
TRUB2	5.48984156324062	0.00314126051075419	0.0127324271501618	0.2721
LINC00514	2.47294331192955	0.00314638644064788	0.0127503731099817	0.5764
NRP1	5.97924837131992	0.00314720532259653	0.0127508611560857	0.2507
MRPL15	5.58785089268833	0.0031852157460797	0.012896273821342	0.2565
BAG2	6.3237230209073	0.00318648065088233	0.0128985345371414	0.2904
MYCBP2	6.498593074103	0.00318726261125881	0.0128988397763557	0.253
DHX36	5.93746606364506	0.00319877246877976	0.0129368166127699	0.2467
KRTCAP3	4.30539762243387	0.00320924418336249	0.012973419355949	0.363
MEF2C	0.361893029563972	0.0032553989169932	0.0131454462792807	1.1797
GALK1	2.27787313984009	0.00327187874752793	0.0132032313030217	0.6768
VDAC1	8.25664935070488	0.00328647572548946	0.0132509907606001	0.2247
CASC3	6.34693455712367	0.00328661929693039	0.0132509907606001	0.3134
AMPD3	3.80039698136828	0.00328734318332372	0.0132509907606001	0.3845
DCP2	5.94193299617598	0.00329938399304865	0.0132920663876399	0.2969
MEX3C	5.1427905622964	0.0033302303838965	0.0133942907883707	0.3598
PSMD11	8.20051873662309	0.00334721045138086	0.013453693086836	0.2225
ZFP91	7.54923906861873	0.00336361995633255	0.0135166731064951	0.2329
COPS5	5.39114171477534	0.0033731436309019	0.0135508421731161	0.2931
TRMT2B	5.34113702455916	0.00337543055488761	0.0135551826242913	0.2803
C12orf29	4.86417203035953	0.00339744312465706	0.0136405809728919	0.3106
CACTIN	3.76887514930962	0.00340080117349936	0.0136480602821289	0.3801
TRMT6	5.6878982465105	0.00341829021157238	0.0137031853540767	0.2682
S1PR5	3.73531945286584	0.00343074299004513	0.0137500865041194	0.4296
NAA20	7.48576495202543	0.00343869940579772	0.013778950033416	0.2453
SMG7	6.90550676549825	0.00344342048722121	0.0137918131668957	0.2442
AP1M1	4.5996170981065	0.00345468387769256	0.0138308572085867	0.3254
KLF17	-1.08133381240717	0.00346489434505872	0.0138656534772889	2.0592
NDUFAF7	4.24792704735106	0.00347386870702153	0.0138954748280861	0.3989
BCYRN1	-0.19907790999201	0.00349203750087842	0.0139528642188742	1.6577
ZNF702P	4.40463874083452	0.0035245229520442	0.0140734232310846	0.3337
BFAR	1.42952916695994	0.00352563353878179	0.0140747793317298	1.3798
ATXN2	5.93093887505889	0.00355994205933139	0.0142024261877522	0.2691
DDIT3	3.34122103175221	0.00356666485071092	0.0142199243316398	0.5094
POLR2J3	3.79141835283374	0.00357239054811106	0.0142365339110054	0.386
IGF2R	7.09109638966805	0.0035760638838229	0.014248062475572	0.2944
CCT7	8.74411675939625	0.00363503539676838	0.0144672348383265	0.2298
GCFC2	4.52029655294277	0.00364157617108047	0.0144837940259793	0.3194
JRK	5.18785928576683	0.00364859749132367	0.0145022416289146	0.2688
EMC7	5.3927960759504	0.00365181517840094	0.0145118715491701	0.3037
MMS22L	5.51221838743751	0.00367554924374448	0.0145966558611702	0.3288
GTPBP2	5.13375768528017	0.00368831746297852	0.0146346280382821	0.2672
ETV7	-0.873181421115502	0.00369973089539648	0.0146767247341065	2.0481
DHFRL1	4.16650148136075	0.00371849593183156	0.0147447571093651	0.4607
TRAPPC4	5.17937231397906	0.00371971640712964	0.0147463936435524	0.2821
CCDC93	6.2046866172159	0.00372408839580895	0.0147605205718385	0.2516
TOMM40L	3.02626224603201	0.00372556177691794	0.0147631551550714	0.4628
ZBED6	3.629330445677	0.00372851326881026	0.0147716445823351	0.5271
LINC00665	4.19427292398824	0.003743517115978	0.0148182238658487	0.3584
FER	3.4820888794015	0.00375443538442861	0.0148560497922529	0.4168
AAED1	3.53366929996148	0.00375551434001135	0.0148560497922529	0.4363
EDC4	5.51520435417224	0.00376464096318106	0.0148889266516104	0.2544
SECTM1	1.24331351089404	0.00376561347298776	0.0148895472304233	0.8239
LOC100129917	1.90635199169039	0.00377785103864321	0.0149347008578325	0.7143
SMYD4	4.45460371542754	0.0037934572778376	0.0149866600441903	0.3185
DDX43	3.14427682925885	0.00379947252287796	0.0150039304299503	0.4704
C4orf46	5.01931861279522	0.00381924153696977	0.015068315448043	0.322
DCXR	5.34846439305047	0.00382496163009952	0.0150846556540462	0.2642
POMGNT1	6.00422233513518	0.0038313614676934	0.0151004609141215	0.2461
SLC6A17	3.42547814363223	0.00384390949677734	0.0151466461845817	0.4097
CCDC90B	5.58864713690513	0.00388247413561667	0.0152784525882234	0.3262
C10orf10	0.837987493646982	0.00388365924651088	0.0152784525882234	0.9712
MICALCL	0.224089709165769	0.00388551189441331	0.0152784525882234	1.2467
LRG1	4.97271758848656	0.0038865651741734	0.0152784525882234	0.3034
ENG	5.11852010581385	0.00389994776401185	0.0153211634129116	0.2698
PMPCA	6.38947960432657	0.00394484798561901	0.0154742468468974	0.2457
FUCA2	6.83306955645547	0.00394624956843993	0.0154764193601374	0.2329
SAR1A	7.51267002355687	0.0039523242813082	0.0154933780639133	0.233
