logCPM	PValue	FDR	log2FoldChange
CAPZB	7.06270755592487	1.040150504957e-07	1.19127902249028e-06	-0.4536
ALDH1L1	3.4517867931248	1.10928937601715e-07	1.26807682207696e-06	-0.7694
JUND	5.93101787834272	1.12038449629853e-07	1.27995865859987e-06	-0.4445
TRIM7	2.40990455141479	1.13015353652682e-07	1.28950518517711e-06	-1.0779
UBE2E3	7.17136496087892	1.1613033108945e-07	1.32256726411041e-06	-0.4635
KL	0.235568735898364	1.17541232431787e-07	1.33696743880044e-06	-2.4394
RPS6KA2	3.85909313522417	1.18831979907128e-07	1.3508073631286e-06	-0.6788
ETV6	5.24320945438053	1.20072674920984e-07	1.36406145199594e-06	-0.5668
UBE2E2	4.5594459737223	1.26605759927227e-07	1.4355992256096e-06	-0.5794
IQCG	3.94806245564093	1.28214188403748e-07	1.45293496182423e-06	-0.6546
TATDN2	5.56672810960283	1.28561392072553e-07	1.45556375783373e-06	-0.4883
CD163L1	5.2573145953731	1.28605627814735e-07	1.45556375783373e-06	-0.5998
VHL	5.9808958160768	1.29263237092001e-07	1.46210015882997e-06	-0.4439
VWDE	4.62133065043021	1.31206731038562e-07	1.48316413736222e-06	-0.5477
CSRNP1	2.97035493911762	1.32747552088086e-07	1.4996530389357e-06	-0.9613
B4GALT1	6.79847682019778	1.40085874238489e-07	1.57864674080114e-06	-0.4465
KIAA2013	5.45034978402518	1.4195833367098e-07	1.59777517848176e-06	-0.4638
NWD1	2.23454917822712	1.43443109360337e-07	1.61349193128916e-06	-1.1083
ENPP1	2.95995507378838	1.48646106304053e-07	1.67039608071785e-06	-0.8771
SOD3	1.53966934627252	1.48685014853555e-07	1.67039608071785e-06	-1.4593
KIAA1143	5.47634090135415	1.5080529710846e-07	1.69213368408853e-06	-0.5479
CARD9	2.45461043075495	1.5120667585586e-07	1.69559525456056e-06	-1.1159
AIG1	4.15641009653977	1.53234379856339e-07	1.716225054391e-06	-0.6509
WNT11	-0.334210934480633	1.56624071802771e-07	1.74882510998862e-06	-4.1058
PCDH1	6.07701925983372	1.59542431829699e-07	1.7791426662554e-06	-0.4321
EVPL	6.12876318169646	1.64138434877208e-07	1.82714101653556e-06	-0.4905
GPR135	4.05242704291763	1.64497587064497e-07	1.83002312580711e-06	-0.7602
TMEM187	2.66504210629775	1.64660413148494e-07	1.83071894180201e-06	-1.0404
ACADM	5.29886962902824	1.76470473297939e-07	1.95606858562669e-06	-0.5895
UST	2.02027992657638	1.78304149163085e-07	1.97160541921337e-06	-1.2297
PIK3IP1	1.52429068170545	1.83812739019625e-07	2.02883032862289e-06	-1.4791
STPG1	2.51380232015793	1.88822987690733e-07	2.07910281259471e-06	-0.9852
ABHD14A	1.77556021336499	1.9336218942882e-07	2.12651815073044e-06	-1.2866
C9orf9	3.33646105460668	1.96660820468061e-07	2.16019250208479e-06	-0.7928
LOC100132352	3.05739958562895	1.98478608907455e-07	2.1775393534943e-06	-0.8618
AURKAIP1	6.76113280887562	2.04122933488834e-07	2.2354338774878e-06	-0.442
LARS2	4.95691297718146	2.10871276643794e-07	2.30518923737072e-06	-0.5068
CYP4V2	1.82038291166857	2.13574614286384e-07	2.33055478685727e-06	-1.3158
THSD7A	0.356126610209281	2.14730452191684e-07	2.34176770323261e-06	-2.2955
NEURL1B	4.16022608541374	2.16775729773118e-07	2.36266132700779e-06	-0.6053
TGFBR2	5.91494298608292	2.17026367297816e-07	2.3639817192058e-06	-0.4522
MAD2L2	4.08161658316735	2.2249367963211e-07	2.41920465477296e-06	-0.7659
DBP	3.60020263769053	2.2515358722097e-07	2.44375974334484e-06	-0.8075
LRRN2	2.50826435450526	2.34616445921881e-07	2.54042576319684e-06	-0.9938
GSS	6.41961076423864	2.36121099419397e-07	2.55520260284559e-06	-0.4315
ZNF76	4.09495385143541	2.416478396626e-07	2.61191412722346e-06	-0.6357
AZI2	4.98879496232623	2.45371652731637e-07	2.65059461080992e-06	-0.5292
LMLN	4.34259441435532	2.50352083155496e-07	2.69710753401512e-06	-0.7033
LOC100506674	1.17822686813708	2.50416151958568e-07	2.69710753401512e-06	-1.592
ARF5	6.50040662910985	2.53298583666035e-07	2.72430096840326e-06	-0.4166
KLHL3	2.68395347300231	2.53388641780715e-07	2.72430096840326e-06	-1.0069
PHLDA3	4.00108143965734	2.58970224923732e-07	2.78267241095212e-06	-0.6784
GPR89B	3.40414182255213	2.64292646362499e-07	2.83407971687176e-06	-0.7782
SLC37A1	4.5616530823912	2.6437542494701e-07	2.83407971687176e-06	-0.5629
SLC48A1	5.58156960626639	2.64993621670202e-07	2.8390396462507e-06	-0.4501
PARK7	7.79531828367329	2.66822475649224e-07	2.85528201374692e-06	-0.4429
CEBPA	2.62532657573323	2.68270752986194e-07	2.86741854011473e-06	-0.9578
SELK	4.94581273408206	2.6961827638777e-07	2.88013531523413e-06	-0.5132
CHP1	6.74624294211183	2.74966981548285e-07	2.93383823211309e-06	-0.4361
GDE1	6.89819140864605	2.76865028057398e-07	2.95064095284054e-06	-0.4262
MIR31HG	3.60387589412577	2.82454335761319e-07	3.00669758230824e-06	-0.7391
IP6K1	4.82936530272745	2.88287968715118e-07	3.06165512324794e-06	-0.5103
KIAA1211L	3.8091144090012	2.90141219717263e-07	3.07803183343082e-06	-0.7163
CCDC18	4.6469219048387	2.90343910756354e-07	3.07811755793728e-06	-0.6
RPL39L	5.86693329617062	2.97041414388531e-07	3.14182390560661e-06	-0.4418
CDKN2AIPNL	4.91698605378549	2.97331541798188e-07	3.1430715848684e-06	-0.5124
ABLIM3	6.67279210930224	2.98207081587832e-07	3.15050259344182e-06	-0.4117
CASP14	0.884318782498995	3.03227034143341e-07	3.1998339510525e-06	-2.161
PLAG1	1.87461559356279	3.04974683515634e-07	3.21270503304179e-06	-1.3043
DHX30	5.68110956938894	3.0632667565213e-07	3.22508638448978e-06	-0.5228
FLYWCH2	4.28021546411675	3.08572049067953e-07	3.24685379123029e-06	-0.5973
IDH2	5.46835839861334	3.1147639683199e-07	3.27552597958803e-06	-0.4864
ST14	7.92601161602605	3.16147394078028e-07	3.32082095873905e-06	-0.3969
CDRT1	1.41345129179462	3.19407816797771e-07	3.34928725069506e-06	-1.6519
SPSB3	4.35850081260849	3.24213141779211e-07	3.39772394737157e-06	-0.6106
MGAT5B	3.7940605174965	3.30276796341216e-07	3.45928467814415e-06	-0.6724
OSR2	4.25417162808587	3.32642881501345e-07	3.48206906232142e-06	-0.5747
MT2A	7.50763248182586	3.33875647778068e-07	3.49297067383176e-06	-0.5313
ARHGEF17	5.12580497875635	3.37975261418052e-07	3.53383526486137e-06	-0.4905
TLE2	2.53833618943241	3.39823451602048e-07	3.55112589149799e-06	-1.0147
TMEM115	4.49710759214419	3.6015086191152e-07	3.7549481068285e-06	-0.5638
LINC01355	1.32044339366781	3.69735012192429e-07	3.85267259279964e-06	-1.4755
ACO1	5.23111477844099	3.70516264765348e-07	3.85641102027149e-06	-0.4839
DEPDC1	7.08985842123383	3.72074100864413e-07	3.87041868112861e-06	-0.4332
MAGI1	4.33526816413971	3.724199412071e-07	3.87181004936038e-06	-0.5901
GGT6	-0.916790683002081	3.74905234611464e-07	3.89321385839983e-06	-6.7154
PPP1R1C	2.79812123923686	3.75386893961203e-07	3.89599950890035e-06	-1.0689
LINC00925	1.89445967089183	3.76551856320835e-07	3.90365172572014e-06	-1.2042
CHST12	3.91443168929483	3.77088401157428e-07	3.90699537544269e-06	-0.6759
COTL1	8.90790490389992	3.77708750102749e-07	3.91098828649018e-06	-0.4031
BAG1	4.28127305635724	3.78116472702409e-07	3.91098828649018e-06	-0.5746
STAG3	1.72247806023129	3.7893577395604e-07	3.9172431989476e-06	-1.3066
MAN2B2	5.03093718791249	3.85728581190571e-07	3.98520711840129e-06	-0.5372
MECR	4.10964696924629	3.8749846147844e-07	4.00122845743801e-06	-0.6047
DNAH7	0.370985808880535	3.95356471601742e-07	4.07545327247962e-06	-2.2903
ITFG3	5.85980118009383	4.05231539566586e-07	4.17018432149245e-06	-0.5326
FBXO2	4.14223785574542	4.12156471671877e-07	4.23667147907758e-06	-0.6653
CPPED1	6.36786309148475	4.31229192606746e-07	4.4302308048558e-06	-0.4114
ESX1	-0.658974174830527	4.31956507491187e-07	4.43520697455518e-06	-3.7227
ILDR1	1.34197952354966	4.4687946676324e-07	4.58327614900545e-06	-1.5525
MECOM	5.30449074628381	4.49621292803348e-07	4.60880759203701e-06	-0.4686
SUSD2	1.41072616580176	4.51449486663571e-07	4.62495052106069e-06	-1.4124
BLCAP	5.89065200311032	4.53146971117004e-07	4.63973701890747e-06	-0.4551
NDUFS6	8.83525002074745	4.58924694947157e-07	4.69626077968346e-06	-0.6068
TYW3	4.66594788319385	4.62562978063739e-07	4.73084018349111e-06	-0.5109
TM7SF2	2.87246324096123	4.68626957335576e-07	4.79017566244024e-06	-0.8676
GNPAT	4.94223392834187	4.69040016276952e-07	4.79171490607277e-06	-0.5154
SYNE2	7.14284694117265	4.69375231032452e-07	4.79245761617922e-06	-0.4332
GLT8D1	4.90165603309608	4.7262961179396e-07	4.82298836943015e-06	-0.4895
C9orf40	4.27190277897328	4.78755154348593e-07	4.8773181349263e-06	-0.5671
HNRNPA1P33	4.6150829559779	4.89328832206345e-07	4.97116703436786e-06	-0.7953
PALMD	-0.659240985360873	4.92554949904521e-07	4.99837863560697e-06	-3.725
CFAP54	2.49647187667658	4.98140839219362e-07	5.05225508932704e-06	-0.9606
H2AFV	8.12785735339248	4.99899322113867e-07	5.06727486091658e-06	-0.4236
SEC22C	4.96797241439352	5.01232334068696e-07	5.07796753094235e-06	-0.4846
PDCD6	7.54425827590678	5.05466505565345e-07	5.11518654412469e-06	-0.3932
MME	-0.086466975969515	5.34807300174988e-07	5.3911883335144e-06	-2.8246
ACAA2	4.93177416783284	5.37068954846341e-07	5.41099935964394e-06	-0.5001
RPA3	6.47239062832055	5.57357126012053e-07	5.6061221446149e-06	-0.4528
RBBP8NL	2.63278863076046	5.58110048366979e-07	5.61060409856143e-06	-0.9312
NYAP2	-0.592058770220793	5.61916590824564e-07	5.63955430571371e-06	-3.8331
LDLRAP1	4.61492734627335	5.62311681142272e-07	5.64041870930402e-06	-0.5754
MCC	1.99852246444492	6.33606950488937e-07	6.32083523941313e-06	-1.2156
CYP2R1	1.75745419551342	6.35043703139914e-07	6.33170827117547e-06	-1.3149
NEK4	4.86955080975555	6.36430045304746e-07	6.34206708901934e-06	-0.6094
TPD52L1	6.66146239029619	6.56531907329245e-07	6.53274310908312e-06	-0.4389
PRSS22	3.41210202799758	6.5663801518227e-07	6.53274310908312e-06	-0.7821
CYBB	-0.0640876512741775	6.58817731646972e-07	6.55085866500388e-06	-2.6257
TP53TG1	2.11148783304618	6.63480964463076e-07	6.59194776625496e-06	-1.1191
FRMD3	0.512035742998861	6.6367221704517e-07	6.59194776625496e-06	-1.9936
GATA2-AS1	3.27631824004362	7.08795284173989e-07	7.0324819064567e-06	-0.7455
MOB3B	3.27900626354994	7.17569100190845e-07	7.1156662102575e-06	-0.833
SIRT2	4.06587259439069	7.27248017590392e-07	7.19601073665594e-06	-0.593
PDGFC	4.78086904894852	7.31009403584041e-07	7.22931076480512e-06	-0.5047
TBC1D2	4.91560102836744	7.47477353621074e-07	7.38417022062031e-06	-0.4909
PRR15L	0.405806435661438	7.52447048062612e-07	7.42924462381343e-06	-2.1026
YTHDF2	6.21424998278552	7.65884287794532e-07	7.55782895025783e-06	-0.4257
BRIX1	7.74088100488087	7.73618990217959e-07	7.6259116011982e-06	-0.3917
ECI1	5.50455333270336	7.78837210853016e-07	7.67320675733009e-06	-0.434
LMBRD2	4.89361432469756	7.85817874743538e-07	7.73363402766471e-06	-0.5448
KLF8	5.8329278820815	7.87157998520528e-07	7.74264893372347e-06	-0.42
OMA1	4.50241043388095	7.97260382955743e-07	7.82936285704144e-06	-0.5431
MAPKAPK3	6.21482508248678	7.979386947147e-07	7.8318111885546e-06	-0.4039
CADM4	5.96391528592601	7.99276527837761e-07	7.84072664814947e-06	-0.4129
BAP1	5.70137860761889	8.09763262982487e-07	7.93657490690412e-06	-0.4509
RBM15B	5.74451949976733	8.0991668774991e-07	7.93657490690412e-06	-0.429
OSBPL6	2.09080191244688	8.12762606234665e-07	7.96018998895925e-06	-1.1562
C11orf71	1.76921896972446	8.26849138938912e-07	8.07216998955549e-06	-1.2079
ATP5I	7.25498261769985	8.44734639288062e-07	8.24237069740399e-06	-0.5333
STK25	6.45363972260466	8.46823328175803e-07	8.25833690127002e-06	-0.3909
TEX264	4.27275594567448	8.53680554070845e-07	8.31632454381929e-06	-0.6291
WNT7B	6.07995725704584	8.61901429679569e-07	8.38301808094805e-06	-0.4122
CDKN2D	2.41086059321637	8.72960694513498e-07	8.47700555268001e-06	-1.0547
CMC4	4.07539544457253	8.85232435057556e-07	8.58703684081336e-06	-0.6392
TUFT1	5.24911326498222	8.89010882490941e-07	8.61910922504228e-06	-0.4997
PAFAH1B3	4.76812686889063	9.06250437063018e-07	8.77692730982624e-06	-0.5113
ERBB2	5.5797315548723	9.51469685104099e-07	9.20510364136748e-06	-0.4572
SH3BGRL2	5.42754708720737	9.54873232583684e-07	9.22825078562612e-06	-0.4566
BMP4	5.1559428924321	9.59192166549671e-07	9.26508581615386e-06	-0.4659
TAF12	4.83241223830431	9.69022264385894e-07	9.35508749795287e-06	-0.5318
CEP250	5.84446915606221	9.72089417380738e-07	9.37973805692534e-06	-0.5036
ADGRG1	6.08508321922373	1.00220805840301e-06	9.63978414868568e-06	-0.4243
UACA	6.03307149372215	1.02465049475835e-06	9.85045783691863e-06	-0.439
KRT4	-0.276428269384277	1.04350283394272e-06	1.0015871575425e-05	-3.2258
PHLDB1	6.0488915677174	1.07224181034124e-06	1.02809067697424e-05	-0.408
RPS27L	5.45919120366256	1.08072760169785e-06	1.03513972175215e-05	-0.4315
ROGDI	4.46666870686893	1.09500159917676e-06	1.04826162530524e-05	-0.5245
CDCA7L	6.977832413267	1.10202087090501e-06	1.05332424184512e-05	-0.3954
PKP3	6.21534860497117	1.10476272410834e-06	1.05484332496236e-05	-0.5034
PAIP2B	3.46903140479931	1.11029807633054e-06	1.05957144179249e-05	-0.6967
PIGT	6.05810754498069	1.11194154060505e-06	1.06058541093447e-05	-0.4034
INA	5.83591696298701	1.1135284513581e-06	1.06154440772812e-05	-0.4447
TXNDC16	3.21622615311322	1.12615399551162e-06	1.07302021618268e-05	-0.7688
RABAC1	4.89668557438001	1.1457814899386e-06	1.08944723334995e-05	-0.5597
CETN2	6.55261873613435	1.14889816776239e-06	1.09034133266856e-05	-0.4382
TNFSF10	2.42463739232597	1.14911082605955e-06	1.09034133266856e-05	-1.1255
MLH1	5.57243067029462	1.17321163906017e-06	1.11147647548948e-05	-0.4277
DMD	4.22806942547342	1.19697339278955e-06	1.13281214405215e-05	-0.556
CAMTA1	4.8075070375347	1.20252822813213e-06	1.13747955092125e-05	-0.5416
GNAI1	4.37827268106701	1.21097160943398e-06	1.14428041934921e-05	-0.7505
ACYP2	3.16746997555012	1.21306181523113e-06	1.14566251934089e-05	-0.7632
EPHA10	3.11831692910053	1.21508442795243e-06	1.1469793855584e-05	-0.8283
ECH1	5.46202943042135	1.21886411758725e-06	1.14995262690816e-05	-0.4427
SNX8	5.82644497178282	1.2727374323645e-06	1.20011770873933e-05	-0.4179
HGSNAT	4.17238758629411	1.27377953810021e-06	1.20011770873933e-05	-0.6155
ABCD1	4.89013483207751	1.27400751508371e-06	1.20011770873933e-05	-0.4731
FAM46C	1.88580239740819	1.28822033411642e-06	1.21288037233777e-05	-1.1863
CLEC12A	-1.13124141352945	1.29188042306725e-06	1.21569943317091e-05	-6.4502
KLF5	6.30995191672297	1.3115585127997e-06	1.23231148788838e-05	-0.4305
ZNF131	6.16231945812054	1.31800030786323e-06	1.23772703808391e-05	-0.4008
PGM2L1	2.981122466181	1.33405064449154e-06	1.25151225929278e-05	-0.7882
BMF	1.45922002863598	1.36536622979189e-06	1.2776076827822e-05	-1.3166
CDK19	5.39768925517425	1.37232112711477e-06	1.28345770986717e-05	-0.4479
LUZP2	-0.500630238784383	1.3895137285145e-06	1.29887161432466e-05	-3.3501
C1orf233	1.35667355732677	1.39296993618333e-06	1.30143598541264e-05	-1.3862
Mar-10	1.86504995555405	1.39417808013638e-06	1.30189846705727e-05	-1.2864
IQGAP3	5.8736727647156	1.39578678632232e-06	1.30206865462955e-05	-0.441
DOK7	2.46586966277624	1.39804891802571e-06	1.30329632417386e-05	-1.0297
MANBA	2.83522334552674	1.47945730493386e-06	1.37730609683185e-05	-0.854
TRBC2	1.24477883674011	1.48899900886226e-06	1.38548246206878e-05	-5.0673
MICALL2	4.75179193082082	1.48982933108932e-06	1.38554886746646e-05	-0.482
CCDC152	-0.694197395723506	1.50315970155693e-06	1.3972343946855e-05	-3.6725
TSPAN8	-0.108566602934244	1.51513463250807e-06	1.40693274929132e-05	-2.5627
TMED4	6.28177855036248	1.5220088667098e-06	1.41259755315984e-05	-0.4156
AXDND1	-0.331458478802452	1.54872989451905e-06	1.43448061665854e-05	-2.8119
SHROOM1	3.46571344525842	1.58941808728108e-06	1.47110005026569e-05	-0.6822
CFAP36	5.73262948132204	1.60529599869645e-06	1.48461417184409e-05	-0.4792
KIF22	7.21804947221625	1.63170842432686e-06	1.50554603507772e-05	-0.3779
RPA2	5.17323577263064	1.63251561048108e-06	1.50554603507772e-05	-0.4546
RAI14	7.68887763423057	1.63287749203215e-06	1.50554603507772e-05	-0.4047
LARGE	2.94345383952997	1.63804974706307e-06	1.50931713328028e-05	-0.8118
OCIAD2	6.28591028085758	1.6412420199387e-06	1.51020737479843e-05	-0.429
LMO7	6.21424258314039	1.65375782944628e-06	1.52095732666858e-05	-0.4011
MYEOV2	6.53582092887679	1.67410723193274e-06	1.53657625068698e-05	-0.543
SLC4A4	-1.1295377489342	1.68015097658655e-06	1.5413485541992e-05	-6.4664
METTL9	6.98349520552882	1.70583663400249e-06	1.56412624763181e-05	-0.3678
NRGN	1.89038720521248	1.70961097315179e-06	1.56680009667968e-05	-1.1493
DUSP19	2.86453841474528	1.736892089821e-06	1.58940862114146e-05	-0.8192
LAMTOR2	5.17771145045248	1.75377967214451e-06	1.60325496718428e-05	-0.4739
ARPIN	5.20833420432775	1.81202139870074e-06	1.65401313273403e-05	-0.4562
IFT122	4.68561317862785	1.81960300684558e-06	1.66010357286222e-05	-0.6071
CLASP2	5.21990215828177	1.87047535615343e-06	1.7022631157496e-05	-0.4528
CCDC127	5.2396283401326	1.8966219867786e-06	1.72456373555563e-05	-0.4535
KRT8	10.898933171159	1.89781362003246e-06	1.72456373555563e-05	-0.3815
ANOS1	-1.1774373496591	1.90327073485656e-06	1.72827137760313e-05	-6.3949
NFE4	0.954159463098188	1.90378710580626e-06	1.72827137760313e-05	-1.6542
RHBDD2	5.0655982304692	1.99391812342972e-06	1.80381413584405e-05	-0.4583
FBXW10	1.52969315768222	2.01764584691994e-06	1.82257014257152e-05	-1.3636
LOC100129461	1.62347547340359	2.02854762218789e-06	1.83151164147686e-05	-1.2374
ZFAND5	7.24678977295336	2.03911814323638e-06	1.83923620666618e-05	-0.3823
KRT14	-0.955252665599852	2.11997634795805e-06	1.90933834278846e-05	-4.2418
FABP6	1.48141467842554	2.18383762324601e-06	1.96008552851422e-05	-1.2644
PIR	5.08930669834675	2.22943820748737e-06	1.99904832592777e-05	-0.4928
LOC100130899	0.732025931081391	2.25140948590315e-06	2.01577889037017e-05	-1.7297
TPGS2	5.56392206646816	2.26226886186526e-06	2.02450884030452e-05	-0.4428
HP1BP3	7.47146524822978	2.27507176676887e-06	2.03496865135387e-05	-0.3756
TMEM237	4.81956527732067	2.30386058030677e-06	2.05870184797261e-05	-0.5341
ST6GALNAC2	2.57283903796881	2.31889456175676e-06	2.07112226611699e-05	-0.9668
OR51B5	-0.62583404994645	2.33007229603271e-06	2.08008801155859e-05	-3.1902
SAMD9L	2.03528705280149	2.33860098573635e-06	2.08613924234943e-05	-1.0749
MVD	6.11269016185768	2.34830612066991e-06	2.09327328424505e-05	-0.3887
KIAA1462	5.59590353376132	2.36498323148854e-06	2.1047930286648e-05	-0.4485
MORN2	4.22508478736916	2.37463653526539e-06	2.11161054982002e-05	-0.6114
C1QTNF3	1.00244843604415	2.42250088762862e-06	2.15209693052266e-05	-1.6817
Sep-15	6.86455024892232	2.42252365919373e-06	2.15209693052266e-05	-0.3662
DAPK1	5.91120117678687	2.43583841602096e-06	2.16182139634801e-05	-0.396
FKBP7	2.41049708995262	2.44863729528504e-06	2.17212451228006e-05	-0.9913
MAGI2	1.33177158022616	2.45441285147397e-06	2.17619043305045e-05	-1.3555
TTC12	3.70058979795889	2.46566932512987e-06	2.18404945170164e-05	-0.617
RPL37A	10.5411515715831	2.53325012031806e-06	2.24064991262241e-05	-0.3847
MYOM3	2.91189722108846	2.54621768004052e-06	2.25031284498867e-05	-0.8424
CTXN1	3.77197052180969	2.54664019377004e-06	2.25031284498867e-05	-0.6612
TMEM205	5.14795906084613	2.59150994497692e-06	2.2866411578298e-05	-0.4814
CEP78	5.77835193079277	2.59421351558214e-06	2.28792086668926e-05	-0.4132
ST3GAL4-AS1	3.27155620355495	2.60199417222294e-06	2.29367482414785e-05	-0.739
SUN2	6.64717917555833	2.60335938018799e-06	2.29377069713861e-05	-0.3931
ID4	2.89742140549598	2.68763057398401e-06	2.36459680764588e-05	-0.7961
SPRR3	-0.591217720874339	2.71348176133182e-06	2.3861908976336e-05	-3.8569
ABTB1	2.32196320412559	2.73071613545767e-06	2.39903531130487e-05	-0.9932
NRP2	5.37226290477724	2.86697633304501e-06	2.50908532771188e-05	-0.4606
SERPINB9	1.56475657804541	2.92070291559842e-06	2.55121303479257e-05	-1.2334
LSM14B	6.52802319693213	2.9389476984659e-06	2.56592200780457e-05	-0.3749
MFN2	7.05335047516621	2.94483622051486e-06	2.56983413201335e-05	-0.3605
CDH3	6.02269236912492	3.01029647546285e-06	2.62444949646847e-05	-0.4199
ATRIP	3.27168928164629	3.02921526503941e-06	2.63927818610199e-05	-0.7294
SFMBT1	4.42696057410108	3.03019669044138e-06	2.63927818610199e-05	-0.5196
KIAA1644	2.14905146350162	3.05510428850904e-06	2.65970357134102e-05	-0.9843
CPEB2	3.13378640427603	3.09466324800197e-06	2.68864054806847e-05	-0.8271
MSI2	3.38959473339617	3.10487555132045e-06	2.69532135353809e-05	-0.6804
EPB41L4A	3.59166544444016	3.11391428202051e-06	2.70188303862008e-05	-0.6334
HES6	2.31186762713164	3.12862894718111e-06	2.71207265240923e-05	-0.9786
JAGN1	4.86131041066781	3.13789730075454e-06	2.71881600012221e-05	-0.4636
STARD10	6.11927609764416	3.20862424960934e-06	2.77482919473558e-05	-0.3963
CTSZ	7.29591943706764	3.21546544722794e-06	2.77942884491445e-05	-0.4974
RAB40C	4.30353765417697	3.41105077560201e-06	2.93598033754787e-05	-0.5165
PPM1L	2.74414998741567	3.45400711927265e-06	2.96596208699161e-05	-0.9128
DGCR6L	4.01987178080606	3.45608560818583e-06	2.96616227239388e-05	-0.6064
CUEDC1	5.59174657617239	3.4601934216131e-06	2.96708741686091e-05	-0.4044
TEF	3.79093292978016	3.50329693253833e-06	2.99841485234035e-05	-0.7319
CASC1	0.782339804921712	3.53497899268623e-06	3.02128167090261e-05	-1.6398
LOC102723854	0.48227154311447	3.56857439655193e-06	3.04856781391914e-05	-1.8486
ETFB	6.57806016743764	3.62606440170733e-06	3.09333793072753e-05	-0.3649
SPSB1	5.11009504071197	3.62977162248422e-06	3.09360927824798e-05	-0.4553
MDH1	7.01343692629329	3.64049052229468e-06	3.0998505118942e-05	-0.3656
PIF1	4.73070419542384	3.65335599854145e-06	3.10935510999407e-05	-0.4797
RASAL1	2.85330243321131	3.65997881663942e-06	3.11354022723994e-05	-0.8364
SPATA17	1.72190833617692	3.68034554489068e-06	3.12649549872147e-05	-1.2592
RALGDS	3.81824310103014	3.68731867905745e-06	3.13096231650571e-05	-0.5857
IGF1R	5.98257965720405	3.69819004152543e-06	3.13873349131047e-05	-0.4496
CABP4	-1.13166703430721	3.7532827659498e-06	3.18105525418661e-05	-6.4426
INTS3	2.82083574554551	3.76150623339274e-06	3.18506761580787e-05	-2.5694
SLC30A9	6.20843054345662	3.76770913852635e-06	3.18884089165216e-05	-0.3868
NUMA1	7.38149287478675	3.86807403689515e-06	3.27075310873357e-05	-0.3776
FREM2	0.722058108027257	3.87450829307704e-06	3.27467700918585e-05	-1.7235
SERPINB6	7.06998587848216	4.13591401021714e-06	3.48754023882329e-05	-0.4023
IQCE	4.84756406398471	4.24640351373822e-06	3.57575380750945e-05	-0.4848
ETS2	4.95658690757284	4.32420586423068e-06	3.63791254642375e-05	-0.4612
MED18	4.12849006431173	4.41495989453554e-06	3.7125521803151e-05	-0.5455
UBE2D4	3.6892497251364	4.42662210812333e-06	3.72064517522558e-05	-0.6083
MCF2L	4.09340231635128	4.44607047631309e-06	3.73527209459603e-05	-0.5643
TFPI	5.33829915744098	4.46685073950419e-06	3.74927940691441e-05	-0.4191
MZT2A	5.86677769962143	4.52114222457842e-06	3.79136299733136e-05	-0.4585
PMP22	1.6043521055912	4.53160577387881e-06	3.79839279191605e-05	-1.238
NLGN4X	0.25265002637961	4.64044439043088e-06	3.88071245037591e-05	-2.0086
RAF1	5.96760773341498	4.6636541060225e-06	3.89476987006161e-05	-0.4087
CPNE2	4.92017606920352	4.66878424465622e-06	3.89727138410809e-05	-0.4447
SESN3	-0.659588345864893	4.72967102191125e-06	3.94629223839176e-05	-3.1418
STAG3L5P-PVRIG2P-PILRB	4.20608264938731	4.77938077054076e-06	3.98230832254643e-05	-0.5411
RAC1	8.88226466240572	4.79268504365446e-06	3.99157199621149e-05	-0.3692
PGAP3	2.32742633900022	4.80801833744191e-06	3.99886937441182e-05	-0.9605
ARHGEF37	1.72668033994764	4.85050655679331e-06	4.03237011388063e-05	-1.2487
DYNC1LI1	5.71389727198799	4.90652140634522e-06	4.07708032745736e-05	-0.4227
CNOT10	5.04659583632945	5.00240081561821e-06	4.15108314954209e-05	-0.4293
SLC25A1	5.3167678592876	5.03900102765799e-06	4.17955487328143e-05	-0.4644
LSAMP-AS1	-0.659434370171014	5.11538183752087e-06	4.24098141806453e-05	-3.1472
ZBED2	5.6546290190512	5.158202853685e-06	4.27454159313996e-05	-0.3993
NIPBL-AS1	4.11854682437012	5.29395252275413e-06	4.38504524752266e-05	-0.5328
CLDN9	3.49972894908939	5.3549872366453e-06	4.43358943275268e-05	-0.6797
TMX4	4.12356159516606	5.37441712058814e-06	4.44765906407331e-05	-0.5343
CARD6	4.40795046253566	5.38131333228431e-06	4.451348264349e-05	-0.5354
GALC	0.857248779378403	5.39521817305677e-06	4.4588095503542e-05	-1.596
PIK3CD-AS2	0.181713514509258	5.40188853015712e-06	4.46230212699314e-05	-2.0616
LOC100507291	2.0464439088225	5.4382942762647e-06	4.48628559907313e-05	-1.1331
SLC25A38	4.1990760284642	5.45071904423041e-06	4.49247525379098e-05	-0.5213
THRB	3.47474138660273	5.5278663499686e-06	4.5498975692077e-05	-0.6535
TOMM34	6.50632246559625	5.5540246307891e-06	4.56936789813817e-05	-0.3586
SREBF1	6.91759339395719	5.60370089633505e-06	4.60608570749629e-05	-0.3548
CMTM6	7.1481026454168	5.60965273868063e-06	4.60890280816173e-05	-0.4178
ROPN1L	0.945132188653652	5.6729991590727e-06	4.65675686367047e-05	-1.5197
RNASEL	3.26313220586768	5.7914356522008e-06	4.74970571727663e-05	-0.687
GUSB	5.0999646772613	5.80526202383012e-06	4.75677125256026e-05	-0.4269
TMEM234	1.49050470884683	6.05631944916307e-06	4.96025876464428e-05	-1.2003
