logCPM	PValue	FDR	log2FoldChange
ERP44	6.49260744183006	3.20150856956774e-05	0.000112160315574801	0.4637
EVA1B	2.81332825839846	3.21808263944903e-05	0.000112719333587455	1.0092
MAGED4B	0.169105249575623	3.2199768245228e-05	0.000112764045479548	2.6272
ANKRD61	1.12066815469402	3.23565056728841e-05	0.000113291209736128	1.5488
ZNF223	2.70514516298921	3.25000734856984e-05	0.000113750257199944	0.8641
HEBP1	5.25688102365915	3.25079133023036e-05	0.000113755887530545	0.4986
CHST12	3.56210104492103	3.28430174066164e-05	0.000114862476202143	0.7157
ITGB4	6.13560129378953	3.28594620716247e-05	0.000114897977318441	0.5576
PDX1-AS1	-1.06876622669706	3.31178633458356e-05	0.00011573501402021	6.1149
EXOC3L4	-1.06876622669706	3.31178633458356e-05	0.00011573501402021	6.1149
RAB9B	0.762511892702163	3.3155234996629e-05	0.000115843439253294	1.8083
MED7	4.2875235509457	3.37894285104679e-05	0.000117968982001741	0.5906
SPR	5.18560511782102	3.42598086740306e-05	0.000119542635159232	0.4976
TMEM41A	5.13132283895024	3.46483757038684e-05	0.000120852263440929	0.4822
CFAP70	2.13290214910352	3.4671775043717e-05	0.000120910778452359	1.068
IFT88	3.91934155351628	3.46873413532152e-05	0.000120941960226183	0.6538
ZNF33A	5.96185913526572	3.55592930955664e-05	0.000123934794721776	0.4522
IQCH-AS1	2.40274450419043	3.62905015695231e-05	0.000126410875148486	1.0213
DDHD1	4.3968960007487	3.63857670116693e-05	0.000126694366310325	0.5482
FAM171A2	1.42713645298148	3.64360746794859e-05	0.000126845343125228	1.4965
LOC339803	4.33508467579746	3.67261068640893e-05	0.000127781933849974	0.6874
IST1	7.12307740088834	3.67338551692009e-05	0.000127784538866031	0.4406
VAV2	6.42164276931357	3.6804037689298e-05	0.000128004288827553	0.4982
CA14	0.0687216122622783	3.70430497539956e-05	0.000128712964657203	2.2628
HPS1	4.04911010685573	3.71528954951189e-05	0.000129070078051169	0.5953
LIPT1	3.08277065775067	3.71674501516461e-05	0.000129096074955946	0.7977
FBXW8	4.05215583588941	3.71920962924683e-05	0.000129157106698745	0.6032
B2M	7.55371833774806	3.74684170959851e-05	0.000130067203366477	0.4517
PNISR	7.20181698341833	3.78023581913832e-05	0.000131201492612527	0.6015
DENND1C	4.8134868555847	3.80720319947326e-05	0.000132112339117247	0.7713
IRF5	2.85638536695059	3.82276554950184e-05	0.000132601953014831	0.9296
MCOLN3	2.22388393135663	3.94628542321741e-05	0.000136652857902612	1.0363
NEK10	0.96068548886756	3.95206891224608e-05	0.000136827176298055	1.7106
MME	-0.854635397468745	3.99927648042417e-05	0.000138356625784771	4.0274
CCHCR1	2.21887475730855	4.00929385699342e-05	0.00013865063203878	1.1331
CDC25B	6.75416228476731	4.01512279096905e-05	0.000138825912257445	0.4314
ECH1	6.36025432048166	4.02826178501493e-05	0.000139253829099096	0.4674
ZNF792	0.988052538133799	4.05177531424029e-05	0.000140035610058306	1.5873
NELFE	1.54993845664105	4.05241086732049e-05	0.000140035610058306	5.1004
C9orf163	-0.354971050964313	4.09027214740613e-05	0.000141263731220292	2.7943
PRDM6	-0.0120416199177752	4.11118349808832e-05	0.000141959080652734	2.3737
IMMP2L	3.7014426827282	4.13898205728836e-05	0.000142891937287928	0.6456
MACROD1	4.61450911522224	4.14951837576702e-05	0.00014322860175459	0.6412
EPS8L2	6.982601072298	4.15306449645003e-05	0.000143323904437035	0.4479
IL17RC	2.59148186047318	4.16951315926828e-05	0.000143837173536662	0.9647
Mar-05	5.10691468445609	4.21621255242689e-05	0.000145393230746327	0.479
PRICKLE4	0.713985598752617	4.22267013449129e-05	0.000145588415439609	1.7345
RUFY3	5.02118368878632	4.23593019469242e-05	0.00014599045050841	0.481
NEDD4L	6.52340939198613	4.27383117953441e-05	0.000147268897722877	0.4331
OSR1	-0.624864205487491	4.29609798749354e-05	0.000147952395509681	3.4399
TRMT1L	5.10234634913558	4.29715344171228e-05	0.00014796083219898	0.5437
VPS28	4.01031098185078	4.30412069797461e-05	0.000148172784201819	0.6493
RNF157	3.97381731375813	4.35233616182873e-05	0.000149776152630246	0.6241
SUV420H1	5.95990545172637	4.3577936388178e-05	0.000149935696702333	0.4441
MED18	3.67457835053999	4.43297429103883e-05	0.00015237879619131	0.6622
CRB3	4.14268013556138	4.43510910254008e-05	0.000152423478493923	0.5854
ZBED6	4.76394575807969	4.44242665970752e-05	0.00015264622830721	0.6536
AK9	2.81486648447796	4.45332587974523e-05	0.00015299194064853	0.8551
RHBG	-0.854556832379222	4.50305033578111e-05	0.000154637406330507	4.0277
GSTA7P	-1.06908244747258	4.50376363638971e-05	0.000154637406330507	6.1124
ZNF600	4.33904825112238	4.52781813286718e-05	0.000155404865263439	0.5935
ELMOD3	3.81258714266297	4.53761037879649e-05	0.000155682418859817	0.645
ANKRD2	1.18126064620498	4.61179547296318e-05	0.000158108804045851	1.7103
GABPB1-AS1	3.48482805649653	4.62506924521934e-05	0.000158474594858717	0.833
C2CD2	4.02373252410211	4.63804150457727e-05	0.000158889258223987	0.6361
GCNT3	1.60031416291663	4.65671091935187e-05	0.000159498901582904	1.2427
FAM193B	4.39853478586507	4.66749838046909e-05	0.00015983839886296	0.5738
OAZ2	5.52206853770325	4.67539555086931e-05	0.000160078809408609	0.468
TBC1D22A	4.43429536766157	4.70565835318618e-05	0.000161054553610361	0.5428
PDE11A	-0.625449353535841	4.74483850583312e-05	0.000162334654727304	3.4388
TMTC2	4.58750346153047	4.75183327518071e-05	0.000162543504350195	0.604
VSTM4	-1.12778954669509	4.82125027472957e-05	0.000164763655963053	6.0279
C10orf99	-1.12778954669509	4.82125027472957e-05	0.000164763655963053	6.0279
NEK5	-0.66845168853249	4.8718786667591e-05	0.000166462693131863	3.3811
DCDC2B	0.0425045512774434	4.88808827808904e-05	0.000166985291176635	2.2228
WDR54	4.34057912807855	4.90819878391598e-05	0.00016764092983942	0.5424
AGAP2	1.58235955670367	4.93835309204528e-05	0.00016860776893282	1.2594
UGDH-AS1	1.37517568452673	4.95852464876983e-05	0.000169264820471096	1.3569
BAD	3.1642074093057	4.97924901039856e-05	0.000169940493426502	0.8011
RASEF	6.49589681932526	5.0098605964625e-05	0.000170921351240926	0.4263
RAD51-AS1	1.34259605577271	5.02344785670414e-05	0.000171352885037352	1.3689
SNAP23	5.29573792608445	5.05009212622142e-05	0.000172197388599735	0.5137
TRPT1	3.52387941237829	5.05630226566089e-05	0.000172376945213642	0.6778
SCIN	1.99972445700291	5.07336712156315e-05	0.000172926419289128	1.3983
RAB13	6.8013518676708	5.1366785843277e-05	0.000175019044859064	0.5815
SLC2A2	-1.12786872736387	5.13935497695531e-05	0.000175077560103184	6.0275
TTC32	3.2879797900432	5.20024438684711e-05	0.000177052707061322	0.7495
ZNF33B	4.83983001324456	5.21896257240392e-05	0.000177656872500104	0.5018
CCDC146	-0.0694083660050751	5.22035278287601e-05	0.000177671067121895	2.5487
RASA4B	-0.127293756033691	5.22787820819261e-05	0.000177894025291266	2.4645
MAD1L1	4.84496282622995	5.31019935323091e-05	0.000180594261163531	0.6726
DHTKD1	3.89860929977418	5.3148844589338e-05	0.000180719063280614	0.656
FAM47E	0.973500494426288	5.31584887060089e-05	0.000180719063280614	1.8104
PAK1	5.79560472514895	5.33690027885338e-05	0.000181333429165731	0.4558
MPZL3	5.05495339401814	5.36432610646812e-05	0.000182231368440049	0.5051
GMIP	3.97507758808951	5.38341742354947e-05	0.000182845894854547	0.6271
UGT1A7	-1.12771036201294	5.4046032698152e-05	0.00018349718670959	6.0284
LOC101927843	-1.12771036201294	5.4046032698152e-05	0.00018349718670959	6.0284
BCAN	4.02234873295514	5.44455037356882e-05	0.000184784739951427	0.5945
LOC101928068	0.436946997497504	5.46324372361631e-05	0.000185315825749423	1.9378
SEPT7-AS1	0.436946997497504	5.46324372361631e-05	0.000185315825749423	1.9378
FOXK1	5.85583685962556	5.4803841357696e-05	0.000185862702549898	0.4754
FAM229B	2.26986820345643	5.50879216743315e-05	0.000186756749876805	1.0784
ZDHHC11	2.42730422803695	5.51697966615763e-05	0.000186999592991782	0.9231
BCL2L11	5.1762161151519	5.60370341229089e-05	0.000189833381879351	0.4616
IL17RE	2.48300215159705	5.6471505297238e-05	0.000191269721837918	0.9896
PWWP2B	3.32718238170652	5.65158254638302e-05	0.000191384327521366	0.7025
WDR93	-0.624981692061603	5.76360059912364e-05	0.000195105307876138	3.4424
EMBP1	0.287757396379861	5.79313958024224e-05	0.000196032541569791	2.0192
STX16	5.7283437757751	5.81166545284008e-05	0.000196586556433293	0.4514
GLDN	-0.50295795601302	5.83703680953473e-05	0.000197371631774155	3.0247
BTBD8	1.68935798447679	5.9249883351461e-05	0.0002002343336661	1.4066
KLHDC3	5.39996038468774	5.97230974289707e-05	0.000201646914492933	0.4908
BHLHE40-AS1	-0.158327491999617	6.01776296411868e-05	0.000202993866727551	2.4228
FOLR1	4.24760795946991	6.02307988836653e-05	0.000203098164835647	0.589
RBM4	5.63578256369977	6.04335720773562e-05	0.000203669058859925	0.4373
TLK2	5.60381387195697	6.05723335646527e-05	0.000204023712464262	0.4893
PEX11A	2.78713865348484	6.06819142793739e-05	0.000204355105531129	0.8127
RASGRP3	3.40183665508477	6.11002875809232e-05	0.000205688152328478	0.7008
ACRBP	-0.253019405037852	6.15317902384884e-05	0.000207102205903245	2.5817
GMCL1	5.23200318277904	6.15430251437942e-05	0.000207102205903245	0.4602
ZNF552	3.59801151852224	6.1796430018746e-05	0.0002079166285334	0.6735
FLJ45513	0.932206729391529	6.18273035755977e-05	0.000207982173222058	1.6644
ALG2	5.4624719450438	6.32767363853057e-05	0.000212466451986416	0.4655
LOC100131626	0.19460789795726	6.37329160953448e-05	0.000213919491861852	2.0535
CNNM2	2.72620359712529	6.42257843481109e-05	0.000215534176297631	0.8428
PHTF1	4.46032990666678	6.51208306679817e-05	0.000218388435865777	0.5286
RERG	3.05768112470733	6.53379724755407e-05	0.000219033325886493	0.8056
GGCX	5.21553994974023	6.54001467134649e-05	0.000219193148228569	0.4524
CIITA	0.242266598752912	6.56632125668317e-05	0.000220034436237166	2.3036
ATRAID	5.9742381732091	6.58232830571496e-05	0.000220489881741527	0.4369
USP53	6.04499821204256	6.61339437240781e-05	0.000221489869129842	0.4863
TNS2	1.20640092455739	6.64937736678005e-05	0.000222654132809862	1.4071
WASH2P	2.04980840449379	6.67836977638349e-05	0.00022358393295004	1.2604
ZCWPW1	2.08152058040018	6.77102583807449e-05	0.00022635386870516	1.0519
NDUFA1	7.76478248032171	6.7748552075015e-05	0.000226415039712557	0.4808
MIR2682	-1.12794790401965	6.77533611935637e-05	0.000226415039712557	6.0268
OTUD5	4.64053538478698	6.78887877315452e-05	0.000226826081410521	0.5894
USH1C	0.396185271935384	6.8096752525569e-05	0.000227401381896953	1.8752
ZDHHC7	7.10282978293467	6.84162803749768e-05	0.000228421290147325	0.4523
SUCLG2	6.48169549503017	6.84341419757674e-05	0.000228439147176743	0.4242
MRPS18B	1.13730340705847	6.86640061547203e-05	0.000229122664295481	8.7746
FBXL19-AS1	1.89629290963473	6.90916272215155e-05	0.000230507446373536	1.1954
RNF19B	3.6515752628905	6.97211554430885e-05	0.000232484420397147	0.6371
EPHX2	2.28780564904778	7.01640079779274e-05	0.000233828793290442	0.9756
OARD1	4.88763870295325	7.08891902993058e-05	0.000236073159085028	0.5807
FGFR4	4.13608655670451	7.17707875643794e-05	0.00023892186319754	0.7063
ADAMTSL4-AS1	0.353948650952201	7.18096821024825e-05	0.0002390077586988	2.1152
TRIM46	1.18202548441882	7.24905728925508e-05	0.000241186057723056	1.4389
FANCC	4.6118307668948	7.29677968134111e-05	0.000242685388709352	0.6437
EFCAB7	3.93343460763709	7.40770063107065e-05	0.000246105519055188	0.8245
RSAD2	0.842531734941142	7.4170488958372e-05	0.000246371260266383	1.6262
ZNF446	2.82301669450792	7.42169316117666e-05	0.000246480681008625	0.8193
ACSL5	4.69498707983897	7.42907003350927e-05	0.00024668079762049	0.518
LRRC8D	6.45214114676211	7.44508903494133e-05	0.000247167749448789	0.4299
BMS1P5	2.93104742167244	7.45868611996973e-05	0.000247574134193032	0.8242
PCSK4	0.731350880294678	7.49272175837825e-05	0.00024861346495993	2.0927
IER2	5.85099812288988	7.53282079763861e-05	0.000249853154944932	0.5274
NME8	-1.12763117331703	7.53859107584568e-05	0.000249999125668735	6.0293
GSTM3	2.18300770365983	7.67081255743982e-05	0.000254106975228854	1.0248
ZNF780A	4.84791275157384	7.71076953396954e-05	0.000255291636946224	0.4845
KIF27	3.09418048700489	7.71899327999266e-05	0.000255471249672854	0.7613
KIAA0556	4.46540419679532	7.88809326945673e-05	0.000260925948047114	0.5677
RAB11FIP1	7.40485025283172	7.98470600770088e-05	0.00026397825584315	0.4288
AMFR	5.7611995434772	8.09133750662809e-05	0.000267329861070471	0.469
LOC105373057	-0.712503873659873	8.09194134681981e-05	0.000267329861070471	3.3152
TMEM67	3.46106599645304	8.12980175661018e-05	0.000268483467562727	0.6846
SPPL2B	3.76007090898995	8.16417400644816e-05	0.000269569832992797	0.6289
CTDSPL	3.859777604777	8.30789523465066e-05	0.0002741169987417	0.6113
FPGT	4.38862111146502	8.35280194859092e-05	0.000275499100945756	0.6201
FGFRL1	3.96391328210673	8.39228695339602e-05	0.000276601535694526	0.6797
KAZN	2.09591242950651	8.40412367187982e-05	0.000276941663815592	1.1325
PTPRD-AS1	-1.01197452853233	8.4312908410622e-05	0.000277736639470284	6.2003
MIR514B	-1.01197452853233	8.4312908410622e-05	0.000277736639470284	6.2003
TSPYL1	6.22569963056502	8.47352775040178e-05	0.000279077616112818	0.4549
MEF2C-AS1	-0.855068012986611	8.57885669099773e-05	0.000282393811306986	4.0271
DNAJC22	5.47827567024117	8.66627865372883e-05	0.000285168678987876	0.4407
COX14	5.07790922869523	8.69102639710543e-05	0.000285931479375665	0.5274
AP2A2	2.64478717964261	8.69757825624619e-05	0.000286095475037893	1.1822
ZNF510	4.75175564949156	8.70359807316733e-05	0.000286214921096357	0.5694
ENGASE	4.10343378410547	8.77401397651934e-05	0.000288298054635236	0.5644
CORO1B	5.61333037816296	8.78009078882172e-05	0.000288445811482327	0.4734
LOC101929147	3.61799509379815	8.82702160060031e-05	0.000289935419828282	0.6391
YIPF3	5.25077353235961	8.83065130787759e-05	0.000290002464969623	0.4606
ERLEC1	5.50815638701321	8.88653961326856e-05	0.000291785372625595	0.4702
LOC101927391	3.84133563697357	8.89788958125704e-05	0.000292105506555347	0.7049
HECTD4	6.06845974557698	8.93981140280454e-05	0.000293218104508803	0.4209
TIAM2	1.47763142357297	8.97154773536334e-05	0.000294206171109741	1.2476
LINC01000	4.77923963125424	8.97656198713004e-05	0.000294317736417109	0.5672
SMIM10	4.16571204465116	9.01214496769637e-05	0.000295431349488714	0.762
RBPMS2	-0.427218943965812	9.02047489186588e-05	0.000295634048495852	2.6917
ZNF385A	4.26294159935213	9.06868190861368e-05	0.000297071338459809	0.6066
SLC2A10	1.21917129439514	9.08506547910751e-05	0.000297554638296711	1.5456
NCOA7	4.64208250855213	9.14773678000252e-05	0.000299499789554745	0.4877
ZNF780B	4.23909738909537	9.15017930420105e-05	0.000299526041559072	0.5708
ZNF264	4.86270939819979	9.19486085015918e-05	0.000300934707207791	0.4926
C16orf87	4.77741909584846	9.21645843825111e-05	0.000301587498205256	0.6314
GGT6	-0.286312761743649	9.41924685615286e-05	0.000307892158649824	2.5388
ZNFX1	6.20623968877804	9.44048283061058e-05	0.000308475844917893	0.4319
MNX1-AS1	0.888167871194115	9.50947243466947e-05	0.000310618945727904	1.6035
RAB11B-AS1	1.38521643849265	9.54183957100553e-05	0.000311620435077418	1.3715
DSCR3	4.99756759356725	9.61616726655976e-05	0.000313991682379387	0.4733
TRIM9	0.515954180141603	9.75581665570815e-05	0.000318437670063665	1.7867
CFAP74	-0.188790483880441	9.82565518611266e-05	0.000320430798638215	2.3774
TM4SF1-AS1	0.572460805976454	9.84127625931268e-05	0.000320825606053593	1.7498
NFYC-AS1	2.55925912239703	9.86063998151363e-05	0.000321399470634731	0.848
GTF2H5	5.51726484828937	9.98551128845549e-05	0.000325353371554602	0.588
HMG20B	5.89028877663201	0.000101000335550724	0.000328908691725653	0.5081
RPS27L	4.53624958307928	0.000101947044510456	0.000331814092455498	0.5484
RBM33	6.12165059178868	0.00010204406803451	0.000332070678438149	0.4196
REEP6	4.60582222145966	0.000102732058870135	0.000334249949515807	0.5883
SEPP1	-0.85459669250997	0.00010389448338026	0.000337876140605877	4.0317
QARS	6.38648732981552	0.000104659640853522	0.000340148310831655	0.4292
RN7SK	0.516724254282618	0.000104675351131257	0.000340148310831655	1.7842
ARRB1	4.29782003178588	0.000105125319002183	0.000341549710571961	0.564
TBC1D20	5.32816967268062	0.000105470289285772	0.000342548585874587	0.4404
SOS1	6.16022007102358	0.000106076052029064	0.000344332220100034	0.4964
BTBD9	3.46649595835592	0.000106129517337866	0.000344444527736904	0.6697
IL17RA	3.53449400247225	0.000106353564810341	0.000344987682867376	0.6571
NUPL2	5.62943376488892	0.000106490591482743	0.000345248133210611	0.4663
POTEF	1.98133977098199	0.000107102934257916	0.000347110095475328	1.1227
AICDA	-1.18932013122657	0.000108918992033884	0.000352620166442737	5.9355
CPZ	-1.18932013122657	0.000108918992033884	0.000352620166442737	5.9355
ADGRB2	-0.58349963578091	0.000110007364087557	0.000355954349305643	2.9107
SLU7	6.07309435488884	0.000110409763582266	0.000357193096572363	0.4417
TNRC6C-AS1	-0.320269998732284	0.000110860430259106	0.000358587529200964	2.4882
RP2	3.59383606136298	0.000111239908311294	0.000359751242892999	0.6243
GPR161	1.01569591168547	0.000111338088945858	0.000360004986148703	1.472
TTC17	5.53039997759384	0.000112591474341175	0.000363735614151917	0.4643
PYROXD2	3.57371173665181	0.000113450598150455	0.000366316611219437	0.7628
SEPSECS	4.05509325720953	0.00011364985058019	0.000366830210783582	0.5804
HSPG2	5.20820890305083	0.00011424679467192	0.000368626631942482	0.4807
SULT1A1	0.857274487597992	0.000114604390933989	0.000369649781076131	1.5657
ZBTB41	5.58743934512672	0.000115837503054926	0.000373561112130495	0.4198
LOC102724488	1.49762904740638	0.000117877470875274	0.000379804290204554	1.5447
ZNF436	3.41937972703238	0.000117921041285628	0.000379877630088305	0.6521
CCDC28A	3.27962078659785	0.000118003802411678	0.000380077173046507	0.7066
ST5	4.65282674670202	0.000118068717944554	0.000380219177067523	0.4835
ACADSB	4.3390298915399	0.000118679312269024	0.000382118081972364	0.5243
SNX29	3.202799682528	0.00011908279609741	0.000383326920161081	0.7262
MPST	4.5400082406174	0.000119096751268276	0.000383326920161081	0.4923
UBXN7	5.71172172538007	0.00011970526558794	0.000385217579512327	0.415
PHF1	0.120683884543239	0.000120206147660879	0.000386761267482728	2.5643
SNHG11	2.28172246729103	0.000121107076516229	0.000389522690077569	0.9149
RAB11A	7.05179381574076	0.000121404426103089	0.000390275555325486	0.4034
DNAJB9	3.52344355409041	0.000121405284766293	0.000390275555325486	0.7109
SCD5	3.23295812367875	0.000122174619587757	0.000392460662002817	0.683
LEKR1	1.02861862805712	0.000122192506727871	0.000392460662002817	1.5737
MFSD7	2.75607669208985	0.000122441854106588	0.000393123195316544	0.8707
FAM134C	4.86165658486432	0.000123300285739878	0.000395809744411327	0.6006
CCSER1	2.89835926898993	0.000123473488178506	0.000396296061917511	0.7567
LINC00893	1.52635303803949	0.000123840050997287	0.00039740270188196	1.275
DKFZP434K028	-0.758553587396353	0.000124618303297008	0.000399829832159961	3.2498
FHAD1	0.811165482656339	0.000125137144923018	0.000401353428973052	1.5817
ERMP1	5.75880977624876	0.000125497746225473	0.000402418913527636	0.4347
CTH	5.20213858686122	0.000125513436329227	0.000402418913527636	0.4395
NDUFA8	6.33234976284701	0.000129712950124562	0.000415591368458057	0.4461
TRIOBP	5.27689445675351	0.000129881292572352	0.000416057707878727	0.4371
DBI	8.21623771166862	0.000131024778123474	0.000419426328146964	0.5154
CHD2	7.21962604432799	0.000131630767808673	0.000421292303140803	0.4062
LOC101928674	0.145077187271713	0.000131790099004379	0.000421654407189614	1.9846
NRAV	3.92984332643631	0.000132035566581667	0.00042236574443927	0.6126
FBXO17	3.89750279828535	0.000132374584731945	0.000423301877538342	0.5903
TRAV30	-0.957829249626457	0.000132895114301565	0.000424891980155756	3.877
IGBP1	5.84942384118272	0.000133782012385069	0.000427577804289535	0.428
DFNB59	0.194457252845076	0.000133951762643635	0.000427970489818377	2.0575
UNC45A	5.31760255459008	0.000134153120250334	0.000428538821223114	0.4377
CBFA2T2	4.71651645111307	0.000134528158527046	0.000429661662363497	0.5051
HEATR5B	5.46767527611107	0.000135084568842863	0.000431287843440941	0.418
GOLGA8A	5.13474932584991	0.000135200246209535	0.000431506240349874	0.4452
HMG20A	5.14438508493231	0.000135421991588357	0.000432062893819826	0.4362
METRN	3.17848834666584	0.000136004903040186	0.000433619544167242	0.7811
PHF13	3.38720338465731	0.00013623753964613	0.000434209588648699	0.7253
ZNF484	3.7281454572579	0.000136938184492258	0.000436290313453868	0.6414
ZNF587	5.50855071982637	0.000140251539134079	0.000446457209839886	0.5038
LINC00862	0.0952577106406614	0.000140342196798207	0.000446667912264307	2.0949
RNF149	5.7507977373247	0.000141172056320823	0.000449228787409867	0.4195
VSIG10	4.92422624160839	0.000141196033203211	0.000449228787409867	0.4811
MAGI2	-0.464742938233039	0.000141384423322526	0.000449749787798576	2.6376
C2orf15	2.66605054032013	0.000141739455121493	0.000450800608483969	0.8227
AK3	4.64041167720454	0.000144053305257022	0.000457920449377016	0.4776
ZBTB46	2.69003806904319	0.000144183024580361	0.000458253011270729	0.8731
ZFP64	4.2266943670899	0.000146041368735954	0.00046399777717431	0.5916
PLA1A	-0.464820394078225	0.000146189747778179	0.000464388382710706	2.6372
SSH2	5.10541950473649	0.000147929655938828	0.000469670225881606	0.4618
ZNF621	5.08258481270352	0.000148619127342064	0.000471695199714312	0.4616
SLC39A5	-0.668217497509596	0.000149378333250501	0.00047385766321827	3.3854
HIST2H2BF	0.0949553882194207	0.000152487810167958	0.000483385563887176	2.0983
KCTD3	6.28163502617882	0.000152938413685089	0.000484729805596351	0.415
C22orf23	2.40191161420481	0.000153731759571122	0.0004870949339168	0.8811
ARHGAP31-AS1	-0.464665478722152	0.000154273163306823	0.000488620900300028	2.6379
SIRT5	4.16704205630186	0.000155937849885054	0.000493465312446098	0.5507
BAP1	5.46026670340431	0.000158379492748185	0.000501018197818554	0.4703
ZNF516	4.19772776542936	0.000158852956371197	0.000502428893193447	0.5449
HOXC10	4.64811158198575	0.000158908214982595	0.000502516607088559	0.5448
ATF4	8.54781641451444	0.000158997649806	0.000502625297810967	0.4221
LOC105372269	-0.127979345221471	0.000159883471172688	0.00050516314463977	2.2096
IFT20	3.3978943620642	0.000163642693077962	0.000516593637356263	0.6945
ZNF815P	1.68047961443294	0.000164681202185276	0.00051960249344874	1.1418
RFX1	3.85939559789713	0.000164887977244289	0.000520165009948461	0.6299
TGFBRAP1	5.4875946687202	0.000168470159717621	0.000531281954708049	0.4137
LOC102723582	1.06924428780668	0.000169093251712354	0.000533062753110124	1.4042
TNNT2	0.0149973402270363	0.000169242257943243	0.000533440376555912	2.1834
CTAGE8	2.2827615391111	0.000169680548862287	0.000534637228172232	0.9396
SLC35A3	5.74297192444186	0.000169837367416282	0.000535038995608566	0.4035
ZNF667	4.57770626951229	0.000171000590060932	0.000538517642255023	0.4962
PCED1A	3.55228018675472	0.000171604565311129	0.000540326482290441	0.6349
SPPL2A	4.03265649410511	0.000174714710949158	0.000549455945407032	0.5894
SLC6A16	2.41350328179235	0.000174839622142542	0.000549659401039135	1.017
TMEM185A	3.36784735975407	0.00017594159849639	0.000552743042875598	0.7072
LHFPL3-AS2	-1.18900288891462	0.000176122956005975	0.000553217598906586	5.9385
NMRK2	-1.25334263304866	0.000177748261981925	0.000557842920877088	5.8384
SFT2D2	4.60806732639823	0.000177897160815406	0.000558214260544183	0.608
IP6K2	5.85474880698438	0.000180571304406794	0.000566410607087704	0.3989
PACSIN2	6.78533994641549	0.000180635027336908	0.000566513152218276	0.3928
MLLT3	6.29661821997416	0.000181226896980112	0.000568271767651825	0.421
CREM	3.47796124907802	0.000181820246915365	0.00057003442000462	0.6757
ZNF554	1.73936761951821	0.000182727046843753	0.000572680681060868	1.1124
MTMR3	5.26991426448584	0.000182953645029284	0.000573292437977105	0.4227
GJB2	4.21850349147377	0.000183194304023668	0.000573830436843314	0.6491
BRWD1	6.25228547415177	0.00018325065674657	0.000573830436843314	0.3944
POLL	3.58761051363553	0.00018325106522768	0.000573830436843314	0.612
GPR153	0.763018586717495	0.00018380866263282	0.000575379105799856	1.6124
FBXL16	-0.625174274337904	0.000184529407393673	0.000577536235449837	2.8487
DNAJB14	5.78914214582397	0.000184644871541415	0.000577798555855343	0.4529
SGCB	4.42294084952316	0.000184924147389491	0.000578474166336969	0.4935
PEX13	5.8987121129011	0.000185191943917336	0.000579212631172672	0.448
TEKT4P2	1.50720233417637	0.000186150929533475	0.000582112259260553	1.1947
RNF11	6.99481571924017	0.000186514763247939	0.000583150114378211	0.4048
PIGQ	3.94950673611351	0.000186552024062146	0.000583166738232627	0.6053
RILPL1	3.46431760312276	0.000187404337491241	0.00058573079699368	0.6559
SPTBN1	9.37627483876684	0.000187450275758852	0.00058577409008107	0.4246
ADAM1A	2.37936277883959	0.000187607585958604	0.000586165341307595	0.9438
LINC01133	-1.25342206585242	0.000188250341918348	0.000587670698026908	5.838
SULT1C4	-1.25342206585242	0.000188250341918348	0.000587670698026908	5.838
NLGN4X	-1.25342206585242	0.000188250341918348	0.000587670698026908	5.838
C1orf210	4.72676390225165	0.000189133671334623	0.000590125500578514	0.5394
LINC00637	-0.625096326880979	0.000189251585391065	0.000590392505621887	2.849
TUBBP5	2.33752887296881	0.000189762649481661	0.00059188568749995	0.8998
NOV	0.169938167819441	0.000193162859504095	0.000601874238454814	2.016
HOXC-AS3	1.77024890731665	0.000193252386734563	0.000602050438946446	1.2939
Sep-10	6.20905739606666	0.000195053637376513	0.000607558301304491	0.3931
ZFP2	-0.427722096502374	0.000195218604750341	0.000607864719140753	2.6914
TMEM245	6.91977867709993	0.000197068012299877	0.000613414089095746	0.3956
MICU1	5.89620829912805	0.000197224326106504	0.000613795993419764	0.41
MTMR9LP	0.945693196316302	0.000200036341410408	0.000622229246684001	1.4473
LOC220729	3.79135610352012	0.000200440049064	0.000623272617222343	0.5726
LRP12	3.07509727809802	0.000201117711759865	0.000625273321847428	0.7032
NSF	1.30322506162316	0.000203072217132451	0.000631242362671553	4.8188
SLC26A7	-0.390218645085851	0.00020491506745378	0.000636645587378525	2.7436
ATP5C1	6.47663639524495	0.000208825380202879	0.000648573688496726	0.4749
LINC00884	0.119937975401463	0.000209609471031724	0.000650836170934731	1.9482
TPST2	3.01512110412343	0.000211413511609096	0.000656165431474951	0.7598
TRIM14	6.44037975413146	0.000211564567088346	0.000656522647758772	0.4034
HACE1	3.06996159982406	0.000212113303373716	0.000658041125725565	0.7338
FAM167B	-0.285966340999189	0.00021314612815108	0.000660981096573147	2.5387
FAM134A	5.52681236899881	0.000213551170756197	0.000662124689763099	0.4386
C7orf49	4.65360940468103	0.000213909876305183	0.000663011664147269	0.4633
ZNF25	2.42674764956391	0.000217046722131181	0.000672277733156913	0.8764
DNAJB2	4.49247135195567	0.000217602810766296	0.000673771525330647	0.5323
SCAPER	3.45654928478626	0.000218566948392422	0.000676527332969152	0.651
MFSD9	4.36107297626752	0.000221339273023298	0.000684528166747981	0.5167
GATSL3	-0.80590944550742	0.000221491920701579	0.000684884231762877	3.1801
MON1B	5.28403582509927	0.000222675032898668	0.000687959959485206	0.4159
