logCPM	PValue	FDR	log2FoldChange
ESRP2	6.2234101714563	5.00519819087843e-05	0.000244579491896886	-0.4168
GTF2E1	5.06296722062173	5.03378912716886e-05	0.000245844982090944	-0.4126
MYO1B	8.06190511490831	5.03769739178165e-05	0.000245970055053131	-0.3746
MRPS5	6.28538518771503	5.10661483722389e-05	0.000249068555886613	-0.5635
SUPV3L1	4.98600930414139	5.13186774005245e-05	0.000250099779664702	-0.4343
MRPS12	5.32284592273638	5.13939308860302e-05	0.000250399680345708	-0.4195
COPZ1	6.67412177961407	5.15488656660208e-05	0.000251020563243232	-0.3816
SNRPA	6.54358375460803	5.27921538215293e-05	0.000256937765973297	-0.4257
EIF4E	6.96375367474249	5.33626423902482e-05	0.000259645095809267	-0.4093
SFPQ	9.06813007690007	5.37677967493278e-05	0.00026140742941564	-0.4409
ENKUR	-0.443466752092132	5.39080613850807e-05	0.000262019586966462	-2.0137
VTI1B	5.87188605337752	5.40188451147398e-05	0.000262418317300343	-0.8685
LOC100996654	0.802999365515416	5.41685270112149e-05	0.000263075453343107	-1.302
GOLGA1	4.81680282894838	5.43331842465295e-05	0.000263804949894852	-0.4279
LSG1	5.99734164196977	5.44514505427411e-05	0.0002643088755938	-0.381
ND3	12.6690946814771	5.45876132900255e-05	0.000264828984380204	-0.6801
HYDIN	0.573408063959149	5.46949626358038e-05	0.000265138406234528	-1.3876
ATP6V1D	6.16869928392994	5.49422995076803e-05	0.000266125396607114	-0.4181
USP54	4.94523444856212	5.49888907356548e-05	0.000266280421557059	-0.4351
ILF2	8.19028026166278	5.51352827818657e-05	0.000266851874021075	-0.3992
LOC101927160	-1.3392645787483	5.51361343562387e-05	0.000266851874021075	-3.6231
ESCO2	4.92223511868197	5.53322210232786e-05	0.000267729930294454	-0.4575
DNAJC8	7.04710036524281	5.53850163788506e-05	0.000267843406360873	-0.405
MPHOSPH10	6.43469831009637	5.54944518110832e-05	0.000268301565747652	-0.6236
FLNA	10.0930485977878	5.55844018060254e-05	0.000268665300336457	-0.4091
CWC15	6.39079251066509	5.57812602808625e-05	0.000269402827430536	-0.413
HNRNPUL1	8.64456056310945	5.58839154312669e-05	0.00026982723092124	-0.4453
IER5	5.20609736651013	5.66716771220333e-05	0.000273413884127865	-0.4511
ATIC	7.59020062445239	5.70390750874025e-05	0.000275113700078103	-0.3686
MALL	2.66470537290998	5.72830302048596e-05	0.000276144441357253	-0.8402
CCDC93	5.79022066601897	5.73777552037734e-05	0.000276528062038038	-0.3859
EBP	5.4884183979149	5.75223346802387e-05	0.000277005471359124	-0.4731
FGD6	6.6860367897569	5.76062770181405e-05	0.000277336548851048	-0.3782
PCF11	6.25901535245763	5.79602832524281e-05	0.00027896729002276	-0.3783
NOP58	7.88623617377458	5.81929355423628e-05	0.000280013239657716	-0.4236
DDX28	4.44945253120542	5.86216402525809e-05	0.000282001756113601	-0.4698
CFAP20	5.48175978293609	5.88606696966046e-05	0.000283077024757959	-0.4557
RIOK2	5.24821373159703	5.95819749778267e-05	0.000286244351367159	-0.4659
NOL7	6.83796699746936	5.98643083176977e-05	0.000287525075676898	-0.4084
PIEZO1	6.89630709780978	5.99183715912282e-05	0.000287709045704751	-0.3725
PHB	8.2225025580257	5.99973239470664e-05	0.000287936684010947	-0.3849
ACTR1B	5.25999777648368	6.02839611140538e-05	0.000289159201699906	-0.4091
LGR4	6.11682840438571	6.03280696164046e-05	0.000289219863160999	-0.4073
GPR35	1.75774510558239	6.05351761412743e-05	0.000290136564881886	-0.966
C12orf60	2.43963912086377	6.10720906635093e-05	0.000292479561162913	-0.8899
TMEM97	5.19140389126603	6.16731073203006e-05	0.00029520300137373	-0.4168
CAP2	3.42455377064536	6.19338411569687e-05	0.000296373316949311	-0.5871
DENR	7.83961109230652	6.20225459834975e-05	0.000296642284379023	-0.3761
PLK4	6.02850555726515	6.25215771979146e-05	0.000298950736858336	-0.3809
PDE4D	2.58806732715688	6.25380839736087e-05	0.000298951364499136	-0.8046
LIAS	5.12222134339342	6.2915413606035e-05	0.000300597694528075	-0.4695
PLAUR	5.06092089595519	6.31713532879546e-05	0.000301556194881645	-0.5242
INO80	5.54582233854626	6.31821015240082e-05	0.000301556194881645	-0.3908
C12orf29	4.97274507394883	6.35833177064003e-05	0.000303391805553592	-0.4382
KIF15	5.45136465042371	6.40975764431694e-05	0.000305765705656258	-0.4295
SCAF4	5.51278162471536	6.50169451082419e-05	0.000309908446448058	-0.4741
RPP30	5.04976685309197	6.53842076473743e-05	0.000311496371297094	-0.4431
UGDH	6.80765426049926	6.55959785877234e-05	0.000312342249634189	-0.3676
DSCAML1	4.57204578830561	6.59029521120443e-05	0.000313722110497388	-0.4566
LIF	4.67516642328297	6.61241824781406e-05	0.000314693189603998	-0.486
TIMM21	5.19897670481429	6.65690732962607e-05	0.00031664538876929	-0.4016
LOC654342	3.02739939872083	6.7518713832068e-05	0.000320911647934973	-0.8507
NHP2L1	6.14767277947014	6.7733107367566e-05	0.000321846852707518	-0.4505
CCDC85C	5.84202053126627	6.83995339106778e-05	0.000324844404545612	-0.3984
IFRD2	5.22155953205551	6.90990006176954e-05	0.000327995672198816	-0.4339
CDK20	2.09642273351723	6.96346209336493e-05	0.000330452206853315	-0.9005
PTGFR	-0.203190190590797	7.03429783649238e-05	0.000333466998969112	-1.8318
STAT4	2.18243903361719	7.06631655489805e-05	0.000334810991503293	-0.8495
TTF1	4.79397062579665	7.07150712178197e-05	0.000334888538586951	-0.4264
VOPP1	10.0063774506757	7.07162202154193e-05	0.000334888538586951	-0.4366
XYLB	3.11379039393721	7.11679407367858e-05	0.00033685297539299	-0.658
PDZD8	5.85627030496517	7.1320541100401e-05	0.000337312901121482	-0.3799
RPA2	5.40724647922017	7.16491856199143e-05	0.000338779469742853	-0.393
SMG7	7.4475744728159	7.17698974992579e-05	0.000339262363735488	-0.4343
ZNF654	4.02111463122373	7.21333158147092e-05	0.000340803781965148	-0.4954
ERBB4	-1.63634310071635	7.32314958560632e-05	0.000345723865618901	-4.0548
RAPGEF6	5.96073679217617	7.37681652476208e-05	0.000347987499938131	-0.4003
ATP5G1	6.56809980278415	7.426233166643e-05	0.000350228139215279	-0.4076
ZMAT2	7.14310897109927	7.43467840978814e-05	0.000350535870478028	-0.3854
TXNDC17	7.55821909255982	7.49393052560396e-05	0.000353147123581378	-0.4514
CCDC59	6.13304160529935	7.51037225775445e-05	0.00035383059596791	-0.3916
LOC101928841	-0.0423409263438358	7.55067105009547e-05	0.000355453972899801	-1.9903
SFXN5	4.13282552808543	7.64558288937932e-05	0.000359643806308964	-0.4781
RHNO1	5.81453175868381	7.69628983738276e-05	0.00036193577349629	-0.432
LCLAT1	5.02156728990973	7.78420210266306e-05	0.000365975775395871	-0.4177
TIMM10	5.74516269644666	7.88899307148194e-05	0.000370616205643269	-0.4405
SAAL1	4.72248141943667	7.93380353887313e-05	0.000372585697193298	-0.4762
PFDN2	6.44944080934474	8.07955431766078e-05	0.00037878876123065	-0.4005
CCL28	2.52917809454768	8.16056601366987e-05	0.000382390382817139	-0.8355
SLC25A21	3.38796153334727	8.22789781611904e-05	0.000385347620654359	-0.6271
HDAC1	7.29592236513222	8.26640165687838e-05	0.000386952381148646	-0.3631
FAM156B	-0.801314756537916	8.29420147424794e-05	0.000388154171017356	-3.033
CENPBD1	4.06380259613725	8.31283612216825e-05	0.000388926540867	-0.5104
ATP2C2	3.76271438778408	8.32643012484503e-05	0.000389462742401155	-0.5308
HABP4	4.90120890217686	8.33172489552347e-05	0.000389610578106241	-0.5068
UBXN11	3.49306083722074	8.35710770766036e-05	0.00039069746046363	-0.5595
ATP8A1	1.58219195627579	8.36733728356372e-05	0.00039107554902391	-1.0313
EIF3K	6.86845771034	8.51214223709702e-05	0.000397070621664374	-0.4642
SYMPK	5.53550449079949	8.51216683068384e-05	0.000397070621664374	-0.3817
SLC2A9	-0.0463396046808809	8.51300620724342e-05	0.000397070621664374	-1.6489
LOC102724594	3.07795400424836	8.56427033051418e-05	0.000399359691325331	-0.8281
FAM81A	3.59073664615085	8.62673637836988e-05	0.000401978685283798	-0.5656
EHMT1	6.19635712568711	8.76718498832442e-05	0.000408196197773146	-0.3698
ADPRHL2	4.11027640925349	8.77607843052729e-05	0.000408401957246256	-0.5297
ZNF839	4.20977728080539	8.80899841126669e-05	0.000409659243743818	-0.4745
ZNF587B	4.33423401326009	8.83780625003055e-05	0.000410646451770318	-0.4966
TTC5	4.58797731444648	8.87007391999678e-05	0.000412040889270894	-0.5035
SPAG6	-1.44997139600058	8.87262214352376e-05	0.000412054413259145	-3.4391
WDR4	4.48253733616773	8.92463371531989e-05	0.000414153820810574	-0.4462
TRMT61B	4.35585826681462	9.00179154262287e-05	0.000417522119924093	-0.4599
SART3	6.55048706438932	9.01798541310054e-05	0.00041816698425594	-0.4695
COX8A	6.52449955983948	9.09440092895054e-05	0.000421282373405027	-0.4527
ABCB7	5.69518190410181	9.12257115090645e-05	0.000422480108906515	-0.4083
MEST	6.07034001824092	9.22604987859684e-05	0.000426904899010932	-0.4325
BARD1	5.33906876489242	9.23743714670212e-05	0.000427179703269393	-0.4337
POP7	5.39490499545939	9.26172593936405e-05	0.000428164266267486	-0.4265
EIF3L	7.36611836922591	9.31584283323803e-05	0.000430460101584445	-0.3582
NUDT16	5.99416025483881	9.317480801268e-05	0.000430460101584445	-0.4073
RAD52	3.70065800651399	9.3184614453425e-05	0.000430460101584445	-0.5518
NCDN	3.91297686485734	9.32220812001015e-05	0.000430524238398445	-0.5057
SWI5	4.19857409512655	9.35709023392763e-05	0.000432005100168742	-0.6078
CCDC12	5.15884435359115	9.36125218876885e-05	0.000432005100168742	-0.4429
ZBTB5	4.2932673138151	9.36137256938838e-05	0.000432005100168742	-0.5054
ACP6	4.21753248035385	9.3985011913851e-05	0.000433608889941689	-0.4854
ARIH2	5.87469342777083	9.4352356910648e-05	0.000435011620158032	-0.4036
THRAP3	7.46652025143209	9.47008437430089e-05	0.000436360071522557	-0.3905
MDH2	8.03321694204026	9.51216548515922e-05	0.000437923112965342	-0.4113
EIF3D	7.46938884501948	9.55922322962736e-05	0.000439690549962402	-0.3752
MERTK	4.63303525010342	9.62640083079024e-05	0.000442446056311447	-0.5648
DICER1	7.76652764356095	9.70655196058093e-05	0.000445905416689395	-0.368
CBFB	6.84265057925753	9.81303635133766e-05	0.000450570401483954	-0.3911
DNAH6	0.573669073648521	9.84830070562934e-05	0.000452057961263382	-1.3211
ZNF829	3.58996859679766	9.93498402437773e-05	0.000455825756092083	-0.6384
HNRNPD	9.37007189309584	9.96368682270157e-05	0.000456913003354031	-0.5002
CRYM	-0.962040084285245	9.98973062882632e-05	0.000457877284358155	-2.8032
SRFBP1	4.68695723610605	0.000100112734853668	0.000458749519951949	-0.4456
AP1G1	7.48978753525534	0.000100843632801763	0.000461635245844782	-0.38
BORA	4.75101984317125	0.00010091743273954	0.000461857270517184	-0.4184
GTF3A	6.77893853609594	0.000101515541689363	0.000464245423116487	-0.4109
EXO1	5.65352107788227	0.000102594379714592	0.000468826782495517	-0.4065
METTL2B	5.25391744600398	0.000103019749644155	0.000470535038654914	-0.4115
UBE2V2	6.61702623585236	0.000103099451612658	0.000470781287804073	-0.3691
PTPMT1	4.96380211577369	0.000105398056250676	0.000480916499603184	-0.4751
CCT4	8.56864673814212	0.000105546794393416	0.000481474832195451	-0.365
ATP5F1	8.05040867826611	0.000105765596739934	0.000482352419206655	-0.3751
ZNF841	4.45017789440585	0.000105921760924731	0.000482943972887586	-0.4445
RARA	4.01898145649726	0.000107323687303827	0.000489091671347643	-0.5526
SGK223	4.26616433816832	0.000107555718940357	0.000489904492259271	-0.498
PARD3	6.67107426672208	0.000108994038626553	0.000495837320998345	-0.3887
PRKACB	6.09350496724923	0.000109265980478772	0.000496850697197527	-0.4212
CHD9	6.73933541533608	0.000109271228595972	0.000496850697197527	-0.3625
PUS3	4.03580809268694	0.000110286496851984	0.000500850073625162	-0.4817
ERICH1	4.97788144032679	0.000110287976335076	0.000500850073625162	-0.4769
MALT1	5.44229779084558	0.000111130268184342	0.000504549658287329	-0.3896
SLC46A1	3.08603394169751	0.000111617574229509	0.000506510175275644	-0.6362
MBNL3	5.18818991535106	0.000112172774876383	0.000508776690221924	-0.4386
ZCCHC4	4.51215370968293	0.000112362945771016	0.000509333368957657	-0.4528
PHACTR4	6.04547689332248	0.000113435474519999	0.000513865514351636	-0.3706
ATAD2B	5.13179768641956	0.000114038737335932	0.000516390422118487	-0.3938
EXOSC4	3.97103857437458	0.000114079136171396	0.000516396903036205	-0.4873
PDCD2L	3.38629335556666	0.000114627997042738	0.000518624216607738	-0.64
MAK16	5.54925648915906	0.000115681564999251	0.000523002142304689	-0.4237
RPL6	10.6431051388146	0.000116063958134304	0.000524471192995011	-0.4132
SERPINB9P1	1.53076103901806	0.00011755709150456	0.000530561745984484	-0.9873
CHAF1A	6.03611874638833	0.00011842849555172	0.000534362485119178	-0.4845
NUDC	7.37060332045058	0.000118759984516187	0.000535725791284285	-0.5366
RBM5	5.76251425283637	0.000119085302416185	0.000537060593110145	-0.4591
LAMA3	7.40567385025603	0.000119178217565452	0.000537346885619878	-0.3763
SLC25A20	2.06524648579773	0.00011926723137975	0.000537615450881165	-0.8553
EVA1A	3.38732338249924	0.00011986447913899	0.000540040950434697	-0.6318
EIF3H	7.95152914914027	0.000122178027707799	0.00054965058497624	-0.372
SPTSSA	7.20175099887394	0.000122627749364642	0.000551537864597416	-0.4944
PSMC3IP	3.67411818329184	0.000123069406128431	0.000553251681428375	-0.7932
TAF4B	3.88191494727807	0.000124045843716927	0.000557092477957248	-0.5748
TRIM37	5.82824790625404	0.000126324850139203	0.000566909160310052	-0.3915
PRPF19	6.81190769205377	0.000126609915133745	0.000567909240953723	-0.403
SIAH1	3.85920311616741	0.000127606794946043	0.000572240149480462	-0.5501
FAXDC2	1.7412869568922	0.00012830409821107	0.00057508461010098	-1.005
C16orf74	3.1942615304474	0.000128658393280527	0.000576531081916865	-0.6183
SPRY4	2.88350031392037	0.000129149539986155	0.000578447988711298	-0.6874
PLAA	5.58212419642482	0.000129314998338815	0.000579046997712387	-0.3843
DPYSL3	6.54124282095322	0.000129559694966853	0.000580000439263085	-0.3557
AHCYL2	4.63753732975272	0.000129645533782528	0.000580141717197973	-0.4869
LARS	7.68653590221055	0.000129654809715586	0.000580141717197973	-0.3556
LZIC	4.54565469800307	0.000130159393765124	0.000582256773481037	-0.4256
MLLT1	5.54169099795286	0.000130602208198032	0.000584094540142889	-0.3868
PPP2R5E	6.71016808729966	0.00013093079181507	0.000585420655247591	-0.3694
ZNF574	3.70027625439106	0.000131707262608824	0.000588748233640229	-0.5155
TIMM23B	3.00480657195538	0.000132811616806139	0.000593539504629832	-0.7045
TRIP10	5.97965615407553	0.000132982924533176	0.00059391359746413	-0.4915
TOM1L1	5.46588723934026	0.000132992922131538	0.00059391359746413	-0.3854
RCE1	3.49310536743291	0.000133526431456996	0.000596150289234265	-0.6097
CDK5RAP1	5.57370770331811	0.000134157498052884	0.000598674965644941	-0.4058
B4GALT3	4.72528061605126	0.000134865837496663	0.000601688839036923	-0.4575
STIP1	8.51999002245824	0.00013549432852489	0.000604345091998628	-0.3942
CTNNA1	9.12096937012383	0.000138212234751301	0.000615823924094377	-0.3691
MSL1	6.36304265783005	0.000138236549131176	0.000615823924094377	-0.3628
SORD	5.85599924885645	0.000140242997312917	0.000624457599742588	-0.3962
SNRNP70	7.14496420950176	0.00014036416798969	0.00062484473319185	-0.4779
FAM133B	5.07089526857561	0.000140747944586049	0.000626400408669653	-0.4737
ST6GALNAC4	3.43537612105854	0.000141061841222547	0.000627644400038708	-0.5803
CUTC	3.62247636627275	0.000141190512798226	0.000628063840556633	-0.5475
LOC105379260	0.373966082026342	0.000141268197604943	0.000628256325329071	-1.4553
ZNF439	-0.960451420672343	0.000141749693326549	0.00063009067479169	-2.7897
ING3	4.01982828016101	0.000142348277511984	0.000632275583560917	-0.4974
PIP4K2A	6.7838806079578	0.000142794328820431	0.000633808234122487	-0.3542
ABCE1	8.05879558079102	0.000143095110554659	0.000634988900895929	-0.3633
KLF7	5.20839082328444	0.000143531121522363	0.000636768931837728	-0.3898
RBM27	6.58369070841637	0.000143692606330472	0.000637330471615428	-0.3573
BRD7	6.89014767893114	0.000144693764655414	0.000641303560949074	-0.5548
SDCBP2-AS1	3.02424969220527	0.000145289143803848	0.000643629849377106	-0.6423
MAOA	-1.04910151107186	0.000150905183062237	0.000666890588715615	-2.6543
TMX1	7.07736638949496	0.000152424696759346	0.000673116899864205	-0.3696
C1orf61	-1.33604885373061	0.000154412563859654	0.00068095630002854	-3.6143
PSIP1	6.95444993812876	0.000154423700817164	0.00068095630002854	-0.5385
PLCB4	3.58410247876708	0.00015460390214604	0.000681586292581045	-0.5641
TGM5	0.631177317410251	0.000154916176290794	0.000682798096176904	-1.4197
ELL2	7.15501535665786	0.000155456202307776	0.000685012896290312	-0.355
CNTLN	3.97206517425604	0.000156539759660411	0.000689288435205131	-0.6207
ELK4	6.25199423403355	0.000158673419746204	0.000698346661255233	-0.382
NCR3LG1	1.96482391878601	0.000159355250347939	0.000701126646178777	-0.9277
FAM86C1	3.27948700599366	0.000160026027863279	0.000703790692525181	-0.5749
RRP12	5.41857653598577	0.000161351086391179	0.000709447358660251	-0.3813
XIST	7.67888380421544	0.000161403963028449	0.00070950896919031	-0.4141
MSTO1	4.4664319660926	0.000161503578396746	0.00070977595744126	-0.6363
DCLRE1B	4.53416406364247	0.000161704466495014	0.00071048778347364	-0.5045
SNHG3	5.30396761876563	0.00016255222186806	0.000714040751304933	-0.5498
CP	-0.0591229917022129	0.000163553981797053	0.000718268340554967	-1.9315
ACIN1	8.1589008336488	0.000164579746621827	0.000722357739524291	-0.4378
RHOC	7.25699649168623	0.000165411398100222	0.000725727104954974	-0.4105
ERCC6L2	4.53902113417607	0.00016626244817785	0.00072876044512241	-0.4429
NDC80	5.65876112322878	0.000168073978504066	0.000736347144605287	-0.3658
CHD8	7.15517332155852	0.000169953694598634	0.000743868292637896	-0.356
U2AF1	2.9920693057201	0.000171671697262526	0.000751027679181567	-2.5513
TMEM199	4.26478285798974	0.000171890050419946	0.000751802769637405	-0.4614
LOC93622	3.18353661886397	0.000172023679069051	0.00075220701439152	-0.5934
RBM4B	3.59503207237156	0.000172233999655356	0.000752946335658088	-0.5326
POLR2D	5.8430985402197	0.000172499186928575	0.00075374465212256	-0.4997
PVR	6.32301790209327	0.00017313015830379	0.000755755747466299	-0.3532
LAMC2	8.97687088779071	0.000173152116128641	0.000755755747466299	-0.3687
SUV39H2	3.78386196166505	0.000173166427018598	0.000755755747466299	-0.5244
BRD4	5.98208238906714	0.00017341350680769	0.000756653197963955	-0.3741
MCM10	4.57846018297902	0.000175371348789224	0.000764647562334862	-0.4316
MMP7	0.860337804936427	0.000175667727367758	0.000765574130061062	-1.3375
TCEB1	9.26540467541241	0.000175755253021916	0.000765772768297874	-0.3664
OAT	7.54818352505059	0.000175912874176358	0.000766276647808061	-0.4476
GUCY1B2	1.32785480534078	0.000177869489615498	0.000774430098359295	-1.0539
SF3B6	6.86650878056247	0.0001786245991217	0.000777532351350918	-0.3819
NUP50-AS1	2.40886697822169	0.000180197317857167	0.000784191235947664	-0.7819
RRP7A	5.92652622686354	0.000181090926677744	0.000787516902674822	-0.3701
ZNF443	2.80732250981885	0.000181268013284686	0.000788099273761665	-0.675
UBE2L3	7.05329931577562	0.000182518657235095	0.000793347763448546	-0.4072
PRMT3	5.50609983931912	0.00018269360871345	0.000793919190829028	-0.4342
PHPT1	6.11488375995487	0.000186106516754546	0.000807405078391396	-0.5096
AAGAB	5.7112624847802	0.000186951321553901	0.000810877483081023	-0.3786
ASB6	4.71072048820895	0.000187844376008834	0.00081455746518225	-0.4069
NOP14-AS1	3.56803898055593	0.000188267700499228	0.000816005493901685	-0.5253
RIN3	4.1507853485271	0.000189900053247083	0.00082249475019662	-0.5128
Aug-02	6.06472128186538	0.000190130050716036	0.000823295589628072	-0.3681
LRR1	5.14041558954309	0.000190864258031861	0.000826278846248434	-0.5283
FAF2	6.77476150358132	0.000191364978760088	0.000828250130925597	-0.3458
NOC4L	4.42976952629478	0.000191512530864079	0.000828692288090693	-0.4853
NMRK1	3.44147808219305	0.000194181846654105	0.000839844537435995	-0.5465
COL28A1	0.642697419729482	0.00019473055832899	0.000842018255057802	-1.3242
H2AFY	7.69879334802784	0.000194923024135666	0.000842650894771662	-0.358
ZNF814	4.31049121524737	0.000195555124122752	0.000844983277156203	-0.5212
TAGLN2	8.76098714152999	0.000195943196462408	0.000846259520846397	-0.3565
DCAF5	5.77792472442356	0.000196111545262865	0.000846786274909855	-0.4477
CDC37L1	4.20723941323888	0.000197719799181016	0.000853326868522135	-0.4441
NOP9	5.93691826357071	0.000198913563199693	0.000858073253727222	-0.3691
RGS22	-0.447338470607845	0.000200663469099143	0.000865008805637298	-1.8721
RFT1	4.66535125768151	0.000200718781469471	0.000865042982650297	-0.4096
DNAJB5	2.22233538516718	0.000201150193901834	0.000866697649249915	-0.8542
WDR18	4.05003119132852	0.000201781833513321	0.000869214052057383	-0.4646
IFT43	3.97516610401982	0.000203711683290403	0.00087711332314849	-0.4976
LOC100507053	2.0021423940141	0.000204425660347362	0.000879979923438209	-0.8584
METTL5	5.6238037038089	0.000204768067327643	0.00088103837783018	-0.3685
SHFM1	7.64843016476448	0.000204976517266024	0.00088172745033189	-0.3895
GAS8	4.70557380884325	0.000205655499832488	0.00088443976559291	-0.4722
ZNF445	5.05904175802294	0.000206065121841941	0.000885992667062287	-0.3835
UXT	3.89436761526389	0.000206488737645938	0.000887604990455437	-0.5228
LIMA1	8.43535920457448	0.000207424476122912	0.000891207633819693	-0.3453
COQ2	5.20433903081463	0.000207798876096635	0.000892513384167223	-0.3947
ZNF257	3.31353676571558	0.000207826161048141	0.000892513384167223	-0.589
CUL4A	6.87727788728431	0.000211417436533086	0.000906230739926746	-0.3418
MTFP1	4.34390814588824	0.000211471101259648	0.000906247986994397	-0.4975
MIS18A	5.05595462848699	0.000214589606139557	0.000919119303704074	-0.3989
CBWD3	1.6261892982074	0.000215318780646888	0.000921871402319323	-1.144
SLC7A6OS	2.99585358650192	0.000215999135590285	0.000924134103430102	-0.6857
GRWD1	5.29523113136138	0.000218562400652647	0.000934443837544434	-0.4475
MT1A	2.85460085929573	0.000220777066065721	0.000943691434815219	-0.7036
RPL36	9.23639868192834	0.000221248707872301	0.000945111862627629	-0.4167
CRLF3	3.79699947390768	0.000222740335331219	0.000950747617911325	-0.4921
EMC2	5.21053881235303	0.000224659740941326	0.000958268278183377	-0.3828
DPYSL2	5.36497011586374	0.000227664412963062	0.000969725040376495	-0.388
CSTB	7.24250842697365	0.000227926206999017	0.00097061367739073	-0.37
RGS20	2.87726720771212	0.000228084540101393	0.000971061418864515	-0.6751
SMG5	7.10027290836794	0.000231630870337991	0.000985240719685547	-0.3458
ALKBH1	4.35126744888335	0.000231770716097093	0.000985605914993832	-0.4391
TRMT1	5.20436947256272	0.000232842589717696	0.000989922860420418	-0.4202
FAM86EP	3.13407367710293	0.000233260743162583	0.000991249564054032	-0.6594
SRSF2	8.29876182401853	0.000233843826220957	0.000993496134859157	-0.3483
RRP8	3.24243116435478	0.000234076528174506	0.000994253396545786	-0.5909
PSMA6	8.15861298522437	0.000234370458460223	0.0009950388580581	-0.3425
NPM2	0.041795638610175	0.000235086500227278	0.000997846814263935	-1.7934
NET1	5.72986337076188	0.000235395817318732	0.000998695338361788	-0.4041
DSG1-AS1	-1.00513108236049	0.000235864868024442	0.00100045284169475	-2.4015
CHCHD3	6.82006358756543	0.000236068933097292	0.00100108581710201	-0.3644
FMNL2	6.33408829210363	0.000237587463317061	0.00100662305867225	-0.3562
ENTPD5	4.82633393536362	0.000237595243197784	0.00100662305867225	-0.463
ACOX2	0.889212629467165	0.000240094877010449	0.00101674137664179	-1.1991
PABPN1	4.48120681919632	0.000240557796480609	0.00101822933747971	-0.4229
CDC14B	5.1565033332556	0.000241954298178657	0.00102390302910282	-0.4339
ATXN1L	6.36231523686065	0.000242221440005087	0.00102479596957888	-0.3619
LSM1	4.98991633697615	0.000242370736314096	0.0010251900283017	-0.3915
RTL1	-0.152619969323446	0.000244045204688163	0.00103179464029345	-1.7771
CENPE	7.44519072363719	0.000245771809623697	0.00103885393759903	-0.3978
GNL2	6.19599543808258	0.00024670194148883	0.00104254413051391	-0.5216
LINC00116	4.55784235329191	0.000248763519185208	0.00105004088005668	-0.4325
SMIM19	2.37321399110857	0.000248916917421004	0.00105044550264398	-0.7544
HSPA4	8.72258900207964	0.000249146847116495	0.00105117283128235	-0.3537
ALOXE3	1.86264330041965	0.000249648366645352	0.00105304542085895	-1.2547
MRPS25	5.4068232860912	0.000251623728988035	0.00106064252976347	-0.4251
SPRED2	5.78483063229234	0.000252790832689414	0.00106531612224791	-0.3812
RGCC	0.88538599733084	0.000253006347217412	0.00106597827712926	-1.1884
C19orf43	6.48542409738534	0.000254648602428372	0.00107264995060737	-0.3743
CCT2	8.35190509157251	0.000255159814808094	0.00107455538157706	-0.3412
OCIAD2	6.70214164831672	0.000255421982730912	0.00107516341174441	-0.3765
TXNL4B	4.24502751644763	0.000256195682878147	0.00107817159673201	-0.4494
DSTNP2	3.70131650451765	0.000258250693371746	0.00108606879939982	-0.4947
PEX5	5.58695942737242	0.000258503410981574	0.00108663096267088	-0.3745
NELFB	5.68468540252911	0.000260986123326406	0.00109681461036991	-0.3842
CTSC	7.39176340135419	0.000264210273470824	0.0011098533714872	-0.3371
TULP3	5.00753242061163	0.000264794693456482	0.00111179667059373	-0.4113
UTP14A	6.40224330833257	0.000264963849297626	0.00111225109974188	-0.3533
L2HGDH	5.2367453557677	0.000265733175361854	0.00111522410331173	-0.3805
PDCL3P4	1.90228639698038	0.000269707158684989	0.00113138186786607	-1.2094
ERRFI1	8.37231771471081	0.000270777173737209	0.00113534866415859	-0.3382
IFT46	3.62713334859849	0.00027120523879722	0.00113662140483977	-0.5025
PSMB10	5.01653256344846	0.000271284174417284	0.00113669127568555	-0.3722
C14orf119	6.0202848757521	0.000272004789778672	0.00113918775916482	-0.3549
NUPL1	6.30331744328558	0.000272544069252923	0.00114118452483518	-0.3564
PCOLCE2	1.28943034482467	0.000274214725164052	0.00114739033293489	-1.1041
KANK1	3.46434731548814	0.000274617068582451	0.00114881054171431	-0.6632
TTLL5	5.38971140958021	0.000275478408395557	0.0011521497877822	-0.4727
FDPS	7.02887975138835	0.000276876719836205	0.00115750119161482	-0.3637
PIN4	6.12922118778115	0.000285190962444054	0.00119105656163422	-0.3544
RPL8	10.1616817923756	0.000285237691031156	0.00119105656163422	-0.377
TRIM35	3.65392345139108	0.000287189182539252	0.00119893110369005	-0.5114
CDH24	3.47885510510981	0.000288626679298532	0.00120383108459539	-0.5503
RAB35	5.75325628591181	0.000289852813931233	0.00120811711669602	-0.3693
KRTAP4-1	-1.84831709135733	0.00029021820429848	0.0012090879821253	-5.8906
MPI	4.26169270019134	0.000292444631095664	0.00121780775211734	-0.4476
JPH1	5.96476949630852	0.000293494389145583	0.00122162188058408	-0.3577
TTC25	0.875922811902567	0.000294345091538928	0.00122488351746858	-1.1603
SAFB	7.07606359946957	0.000295874338543391	0.00123096671022064	-0.5246
PLGRKT	3.98014538054219	0.000297174641383853	0.00123496932690727	-0.4591
TUBG1	6.49697885516708	0.000298001517562697	0.00123784202608068	-0.5564
ENOX1	0.615396624128514	0.000298386599267039	0.00123915963517267	-1.3349
ZC3H7B	6.36954480572036	0.000299458380357598	0.00124304506407647	-0.3381
CLTB	5.99710470420547	0.00029970939252824	0.00124380419868051	-0.3639
