logCPM	PValue	FDR	log2FoldChange
RBM3	6.80326450069824	0.000560723680319714	0.00339634091171755	-0.3213
CLDN11	-0.29166038618269	0.000563123333498108	0.0034086139178851	-2.0476
SLC2A1	8.0685860094787	0.000565858124790032	0.00342403245812623	-0.3147
NOXO1	2.25117256705369	0.000569370097890309	0.00344414198379241	-0.7937
SURF1	3.72205436302082	0.000580739911375706	0.00350942993117341	-0.6615
TAOK2	6.4697948420142	0.000582373460326952	0.00351813695953966	-0.3393
LRCH4	4.79487050608564	0.000585503040908336	0.00353470354326144	-0.3926
STK16	4.20441674920708	0.000599767378994581	0.0036160347658273	-0.4359
ARRDC3	4.40610260247803	0.000604769359172048	0.00364498825389399	-0.4498
NDUFAB1	6.36805635621159	0.000606509574305852	0.00365388950567864	-0.4145
SORT1	5.41362605411913	0.000610807247241143	0.00367652393855401	-0.3552
AMT	1.29531272738302	0.000611548302437045	0.00367977119620656	-1.1555
Mar-10	1.97629849501308	0.000615719099689221	0.00370120773260666	-0.8715
JAG2	3.67413496936264	0.000617078449927166	0.0037081580585485	-0.4661
SKP1	8.17915820822836	0.000617554394213499	0.00370979697952012	-0.3141
RTN3	8.47451218433407	0.000623872667502733	0.00373752198135309	-0.3693
SLC26A9	-0.429608993030256	0.000624155014737996	0.00373752198135309	-2.0728
NUDT8	2.7321499038726	0.00062421694353339	0.00373752198135309	-0.6473
PPP1R37	4.70036325644645	0.000625678513485626	0.00374504489907987	-0.3866
FAM46A	1.61658540792565	0.000627998540214152	0.00375646833229016	-0.8931
ACOT8	3.60548367832349	0.000630777211211888	0.00377185351060734	-0.5708
SNN	4.08085402074858	0.000633038995309489	0.00378166227040904	-0.4366
MAP3K13	5.22695462202941	0.000640482002794995	0.00382362310105475	-0.3664
KLHL21	4.27595555199742	0.000645584317805987	0.0038528235717117	-0.6511
ELP6	4.49162442187191	0.000652293559539134	0.0038865114957397	-0.3949
TRIM4	3.38198002266585	0.000652971466153968	0.00388928126789783	-0.5363
WDR48	4.87642683762586	0.000654307395446421	0.00389596732265814	-0.3648
SPEF2	2.92654206820879	0.000655357989125785	0.00390095058672329	-0.6428
SLX4	4.22960286296803	0.000657272331669244	0.00391051866941134	-0.4762
PSAP	8.72822386775964	0.000657393831968854	0.00391051866941134	-0.308
APMAP	6.88058782863288	0.000660712303547666	0.00392483972827852	-0.3788
CLDN7	7.31103228595573	0.000660811336329949	0.00392483972827852	-0.3215
B4GALT1	6.83926456151624	0.000660876277647248	0.00392483972827852	-0.3257
RIN2	4.87377222950299	0.000662830594422126	0.00393260816762117	-0.3727
MAP1LC3B	5.35797608250677	0.000664866447619427	0.00394084476225333	-0.3648
KL	0.416216364820183	0.000666207441244177	0.00394751153760263	-1.4086
CTSF	3.78570597400469	0.000674323790382207	0.00399301171495867	-0.4619
LDOC1L	5.5632407593518	0.000678475321221397	0.00401368939216391	-0.3478
IER5	5.01212735261429	0.00067894142230568	0.00401514564483722	-0.3699
CYB561A3	5.48850014922336	0.000681450679671625	0.00402737572291524	-0.3437
PAN2	4.39285818208124	0.000684833301988687	0.00404281435189706	-0.4518
TRAF3	6.12475749371068	0.000684948772481244	0.00404281435189706	-0.3519
FBXL19-AS1	3.39974521848064	0.000686276187784749	0.00404803169117879	-0.5052
TMED4	6.30474206562235	0.000690229825521691	0.0040700373690969	-0.3362
SNX33	4.18134566656374	0.000692751774655619	0.00408095398454759	-0.4376
SFN	7.63134650137146	0.00069537313217226	0.00409243452641418	-0.4067
FHOD3	4.40954312419027	0.000698048166691616	0.00410436327722665	-0.3954
SLC44A3	3.04813667620587	0.000701051764714926	0.00411788964499218	-0.5896
SCNN1D	-0.0749301203927833	0.000704463490665835	0.00413393940392011	-1.6352
H3F3A	7.1390286970398	0.000705949351780797	0.00413999722650505	-0.3026
CYBB	0.114125568092744	0.000710341657036355	0.00416174495855446	-1.5018
KIAA1683	-1.68047908289393	0.00071394409037387	0.00418150892328052	-5.6263
CAPN7	5.22129411143826	0.000716228098556986	0.00419354078488016	-0.347
NOTCH3	6.60256980733705	0.000720921653202127	0.00421831592976219	-0.3346
BLCAP	5.92705296048587	0.000723851302538688	0.00423274483636973	-0.3425
BRPF1	3.97314591376682	0.000727074676637714	0.00424887173389824	-0.4342
RNF187	6.39991620994952	0.000727413027531991	0.00424948871379969	-0.3204
PLXNA4	0.706443705006907	0.000733397985232481	0.00428171206216955	-1.3992
MAGEF1	6.90698410087784	0.000735592410505469	0.0042931505902135	-0.3156
CAPNS1	8.2558393464525	0.000739453398416144	0.00431017281018044	-0.3828
SULT1A2	3.63748878542481	0.000745464369182202	0.00434243698908433	-0.5838
TCEANC2	4.10078519508332	0.000745794665803992	0.00434297525324328	-0.443
LINC01060	-0.217633116608607	0.000746696911080465	0.00434562663278907	-1.7532
KLHDC8B	1.75456032274176	0.000750889301921283	0.00436707075370339	-0.8489
TALDO1	7.90801192246298	0.000755761701297652	0.00439121120906745	-0.3065
BMP1	4.42026807801888	0.000761907202898701	0.00442370520000008	-0.4214
ANKS3	3.02676510607248	0.000762081116016666	0.00442370520000008	-0.571
VCX3A	-1.21551146317554	0.00076509688368571	0.00443979933520862	-2.8884
EPHX4	1.71204988767275	0.000773654404372608	0.00448375708134169	-0.8774
SLC40A1	2.25361950111719	0.000787526135448599	0.00455403139966729	-0.7127
CCDC85B	6.02432324893507	0.000791881340312212	0.00457486890782903	-0.3589
LRRC61	4.61524409289849	0.000793510050701904	0.00458137871145287	-0.3726
TXNDC17	6.57783241283417	0.000796658374193466	0.00459519598081387	-0.3178
PHKG2	4.56865503598058	0.000797328886787838	0.00459761091509753	-0.3864
HBP1	4.34582589872124	0.000798007653011705	0.00459860407181182	-0.4542
MYEF2	0.729699758545916	0.000798256808916064	0.00459860407181182	-1.2125
MIR4435-2HG	5.17345934831858	0.000798568392240097	0.00459887635844921	-0.4547
LOC100652758	1.2550074466017	0.000804021157208075	0.00462451488531526	-0.9969
GLTSCR2	6.88706943913629	0.000808237089958697	0.00464729962654676	-0.3365
S100A13	5.58151557364003	0.000810114688105234	0.00465461232439053	-0.5315
TNK2	5.38476108316306	0.00081027377119375	0.00465461232439053	-0.3422
MPI	3.30987263100613	0.000813620671531124	0.00466952813614673	-0.5566
SPRR1B	-1.68168987525532	0.000814149214359939	0.00466952813614673	-5.6145
LOC100505817	-1.68168987525532	0.000814149214359939	0.00466952813614673	-5.6145
SLC26A7	-1.68168987525532	0.000814149214359939	0.00466952813614673	-5.6145
MIDN	5.49013421944661	0.000827839031305308	0.0047384759436357	-0.3642
PQLC3	2.60476167863358	0.000828650204111177	0.00474078286626564	-0.6302
SACM1L	5.80151572716817	0.000830736615376157	0.0047512304668882	-0.3682
OLMALINC	3.4733092915817	0.000831496655603972	0.00475408798769374	-0.5107
USP20	3.72227403952951	0.0008335543459297	0.00476286952716513	-0.4532
LINC01518	-0.143224624701622	0.000836992473178019	0.00478101833239609	-1.699
C16orf91	4.27228463700015	0.000848405030898289	0.00484317768732932	-0.4358
RAP1GAP	4.01073079875157	0.000854996771142439	0.00487623275663117	-0.4402
FBXO42	4.34179772244522	0.000855993556610412	0.00488039299484062	-0.4134
DGKA	4.4440948584086	0.00086152544691996	0.0048998482242488	-0.4664
MKRN2	4.55694291030102	0.000864789389038749	0.00491183595715808	-0.3956
H2AFX	6.68661551398285	0.000865006167959203	0.00491183595715808	-0.3305
DDOST	7.35594742206853	0.00086955299130777	0.00493611921931426	-0.5451
IL1R1	3.28236411778051	0.000882374839804831	0.00500112855494474	-0.5138
NEK7	6.58932401925452	0.000884155758212482	0.00500966713902144	-0.4002
MOB3C	4.71725428621796	0.000884948044036081	0.00501260052495274	-0.4163
HIST1H3D	-1.07369740384843	0.000893432825591731	0.00505909108684945	-2.4989
PPP1R3C	0.365158200094282	0.000893887609097894	0.00506009680362517	-1.4228
C8orf82	4.86153091602576	0.000895474088102848	0.00506750618487464	-0.4371
METTL6	3.93917168133771	0.000897389327660137	0.00507677086016841	-0.4241
RNASET2	3.36072856281592	0.000897981785464508	0.00507854878421315	-0.5622
PLEKHM2	5.20663324682402	0.000899947425900182	0.00508651399604759	-0.3585
SLC26A1	1.31549228525491	0.000903478594632005	0.00510331225977781	-0.9563
UQCR10	6.4376094464267	0.000907009298808955	0.00511692266967128	-0.3102
DICER1-AS1	-0.125919561086745	0.000908184276359299	0.00512196853543879	-2.0374
BOLA2	4.90337312977827	0.000909099603769675	0.00512554736455194	-0.3736
C2orf81	1.16195292975868	0.000910752117550906	0.00513327899290192	-1.0414
KRT78	0.838182225440321	0.000915384636558328	0.00515779689043482	-1.2275
LOC102724877	-1.42881645387478	0.000918546410713434	0.00517241927019878	-3.5107
LRRC42	5.66309081968305	0.000919377487227595	0.00517434884690175	-0.3695
C5orf46	-0.269844594443132	0.000919455941024829	0.00517434884690175	-1.8543
NT5DC4	0.52032566750272	0.000921936591721326	0.00518671014436503	-1.3623
PPM1M	2.25791127200225	0.000923379804379885	0.00519162972243892	-0.7028
RALGDS	3.86996617196425	0.000926486626916598	0.00520749379956571	-0.4289
UNC93B1	5.63282435332717	0.000940497493817498	0.00527487626640007	-0.3938
CLDN4	7.76484622101773	0.000953084395232717	0.00533727261330322	-0.3943
GTF2H5	5.95104299131255	0.000954334299070384	0.005342633230245	-0.4597
CCNF	6.1311615491019	0.000955578041129159	0.00534795607567564	-0.3669
DYX1C1	0.352091854159027	0.000963880906691345	0.00538946702375412	-1.4102
ZDHHC18	5.23242269841773	0.000973591328168906	0.00543211591902553	-0.3365
PPCDC	3.21507099855579	0.000980608568465076	0.00546792609221088	-0.525
TAZ	4.61975595061406	0.000983930710691678	0.00548477528378237	-0.3817
TARID	0.750026576576678	0.00098692875622651	0.00549980811162123	-1.3622
MCM5	6.53642838911778	0.000990932837559564	0.00552043633887318	-0.3095
AKR1B15	-0.349218164929177	0.00099881615298539	0.00555587680953726	-1.9419
RPS19	9.60942301715451	0.00100345577372713	0.00557828520254645	-0.4504
CLEC2D	3.7537859750828	0.00100623599568504	0.00558712286134171	-0.5376
SLC9A2	4.60570286423028	0.00100626971779643	0.00558712286134171	-0.3715
SCARA3	4.85366418509588	0.00100769194994408	0.00559140932431169	-0.3579
NME6	3.95760235331516	0.00100796056563923	0.00559140932431169	-0.4739
YLPM1	7.78369420409899	0.00101367504263081	0.00562140084394532	-0.3278
MUC5B	-0.947363046473231	0.00101497476532235	0.00562689927595654	-2.6575
TBC1D2	4.96397263045983	0.00101645455438436	0.00563339233298144	-0.35
RPH3AL	0.938355796838202	0.00102564404395512	0.00567915003531839	-1.2996
TMEM205	5.1874065215164	0.00102794761731807	0.00568989538560998	-0.3635
PPAPDC1B	3.66225909963845	0.00102820797968489	0.00568989538560998	-0.467
SCRN2	3.17854864002251	0.00103050549180652	0.00569742830357959	-0.5411
SUSD6	3.89047725009809	0.00103138091007495	0.00570054189958472	-0.485
MID1	6.35434891329967	0.00103600046198029	0.00572260951101727	-0.3045
TMED3	5.40243158611984	0.00104316699034872	0.0057604526847569	-0.3314
FAM127A	5.26669345575374	0.00104780611938565	0.0057773347229665	-0.4188
TRPT1	3.48729440237153	0.001047863072236	0.0057773347229665	-0.479
FAM120AOS	4.83808287335759	0.00104816461995402	0.0057773347229665	-0.3546
CRACR2B	1.9395360831036	0.00104845106509683	0.0057773347229665	-0.771
COQ4	5.117887794368	0.00105301015465039	0.00579900233795561	-0.3436
CYB5D2	4.19587838002737	0.00105841756687909	0.00582389359699192	-0.3998
RASSF4	1.75443681164406	0.0010723776141365	0.0058950092513327	-0.8157
GATA2-AS1	3.3606896662964	0.00107278205704644	0.00589545732493675	-0.4929
CNOT10	5.06744852178493	0.00107643923891228	0.00591021796859628	-0.3546
PEX14	4.29960797619657	0.00107804789045636	0.00591549212148223	-0.3902
GALNT6	5.5324731816883	0.00108542908147121	0.00594652012001622	-0.325
TMEM184B	7.21840513339401	0.00109042081713929	0.00597082256679512	-0.2878
Mar-02_2	2.42693645073707	0.00109164405473897	0.00597572829484698	-0.6929
FLYWCH1	4.8513380145218	0.00109464877117571	0.00598679088273931	-0.3738
MYL12A	8.10857092201741	0.00109891998147711	0.00600649903908205	-0.2957
SPATS2L	7.59128516461343	0.00110473745991439	0.00603293062165635	-0.2942
CAPZB	7.09868487644017	0.00112066684376857	0.0061126064833699	-0.3453
ACOX2	1.40505526418386	0.00112169381092418	0.00611638058907763	-0.9321
NINL	4.07563077431714	0.00112252605740187	0.00611909098355587	-0.4405
RAB25	5.32578464757076	0.00113716916832685	0.00619196302920406	-0.3705
KMT2E-AS1	2.50020529666938	0.00113754005765493	0.00619196302920406	-0.6384
RBSN	5.05984997780925	0.00113759005258274	0.00619196302920406	-0.335
ZNF185	5.93382537643176	0.00114276893475116	0.00621829796507217	-0.3166
S100A11	8.62886017825349	0.00114418436572242	0.00622414474988929	-0.3907
KCNH2	-0.319704054463494	0.00115049236055133	0.00625121285249564	-1.7933
KAZALD1	2.79229914315986	0.00115332284110024	0.00626452299527699	-0.5769
CROCCP2	3.4220366367827	0.00115938040812971	0.00629180996754339	-0.5225
LOC101927257	-1.26587118624483	0.0011633617453159	0.00631111949585256	-2.8144
LOC374443	3.83504095986291	0.00116608844327812	0.00631882179296094	-0.5243
DNASE1L1	2.67534680777324	0.00117149576687649	0.00633958670413435	-0.6371
ITPKC	3.21640474922395	0.00117165674516593	0.00633958670413435	-0.5133
POU2F3	-0.826884905721149	0.00117411891029851	0.0063510266152325	-2.41
CD247	-1.26647068079873	0.00117614079044179	0.00635819551978244	-2.8106
HES2	0.509277837422772	0.00117829004679895	0.00636604412381227	-1.2695
SLC25A10	6.04628703213641	0.00118041359059094	0.00637563032835152	-0.3351
PEX6	3.79869019612073	0.00118525460097143	0.00639988405659109	-0.5569
SSBP2	1.37381480011773	0.00118708576448565	0.00640598218044634	-0.9258
TBC1D17	4.27971929369211	0.00118782471509689	0.00640807564976622	-0.4033
MAPRE2	4.47962887470432	0.00119198062158664	0.00642676403547209	-0.3726
BSPRY	4.57552117980738	0.00119225808881297	0.00642676403547209	-0.4018
PRICKLE4	1.41101271474657	0.00119234497086678	0.00642676403547209	-1.0216
FAM201A	-0.398422157435039	0.00120274365011411	0.0064770761287561	-2.4089
TMEM133	1.83806175743993	0.00120341426772494	0.00647748985878992	-0.8008
C4orf48	3.55972556604253	0.00120353010522652	0.00647748985878992	-0.7546
NSUN5P1	3.72430966580268	0.00121609823989079	0.00653357547599946	-0.4423
RPS27	9.91909446377626	0.0012191237373962	0.00654790319208739	-0.3916
RNF185	4.39999971025676	0.00122212485531591	0.00656209157607273	-0.4677
KRT15	3.73442913560545	0.00126056988055738	0.00674669121649239	-0.4844
BID	5.67582914298546	0.00126170521044454	0.00675078848824021	-0.3139
RECQL5	3.80693266687042	0.00127329997294451	0.00680684167088579	-0.4372
HIST1H2AG	0.433740790003456	0.00127386477953862	0.00680786751032117	-1.4308
PTPRA	5.94374250335467	0.00127940751446638	0.00683548831843673	-0.3227
FOXP1	3.21110684346076	0.00128239021403839	0.00684941946971471	-0.5069
FRY	0.492105408303689	0.00128668728341744	0.00687036064523803	-1.4252
SLC39A11	5.69097184840296	0.0012959243672196	0.00691563731305494	-0.4007
IQCG	4.03534983368642	0.00129910842474016	0.00692831663332103	-0.4068
PLEKHN1	2.19503720140945	0.00129943887776573	0.00692831663332103	-0.7084
C2orf68	5.05007915025562	0.00130001909500972	0.00692938645211604	-0.3359
SLC2A10	4.34132526200677	0.00131065275375257	0.00697384921961727	-0.3998
EYA3	4.42592043560319	0.00131323927297933	0.00698354097509777	-0.3897
SPEF1	0.414833723601226	0.00131475992137574	0.0069895914748502	-1.3042
PPOX	2.05182582635825	0.00131823326957687	0.00700601646852849	-0.7247
EFCC1	-0.519143527278892	0.00132101028205099	0.00701669005211604	-1.9428
MON1A	2.91356217655661	0.00133412863950509	0.00707813206707494	-0.5427
PIGP	3.09072541382959	0.00133603368016804	0.00708412165702808	-0.6538
BCL7C	5.02386019745517	0.00133896332294265	0.00709553394009901	-0.5736
ZNF703	2.65347516974	0.00133996685188484	0.00709879130818619	-0.6019
ATXN7	4.78767892486804	0.00134556987686192	0.0071243398120624	-0.3453
PSMG3-AS1	2.24266641033855	0.00134760166057638	0.00712979347146638	-0.7381
C12orf57	5.539397251362	0.00134777154196048	0.00712979347146638	-0.5076
TUBA1A	3.02148995387439	0.0013512363998666	0.00714191422002448	-0.6707
TMSB4X	10.0963904830639	0.0013554521258713	0.00716191993470686	-0.4404
CC2D2A	2.0297280091542	0.0013558060524949	0.00716191993470686	-0.8101
PIAS3	4.64248875449797	0.00136500708948773	0.00720635321737652	-0.3558
SPINT1	6.3382191008606	0.00137639506384938	0.00726227407099255	-0.3245
B3GNT3	5.69979587762407	0.00138316079487048	0.00729164986172553	-0.3204
TOMM7	8.31501852825097	0.00138877017703231	0.00731699519535405	-0.378
STOML1	1.63100715094477	0.00139147416285386	0.00732912646193308	-0.8512
C16orf58	5.28485079291907	0.00139625646614291	0.00735007440770038	-0.3315
DANCR	5.54551312107999	0.001400145083703	0.00736841990431879	-0.3536
MSMO1	6.89109541344163	0.00140258813835814	0.00737702363983471	-0.3002
PAQR7	4.83303117912139	0.00140681308167564	0.00739707483546288	-0.3591
LINC01279	1.7903599033452	0.00140884793284433	0.00740354860737076	-0.8149
CROCCP3	2.28364165848035	0.00141317539527985	0.00742201669051463	-0.6594
S100A16	7.58785507277114	0.00141360567739588	0.00742214128459569	-0.3053
ST3GAL4-AS1	3.30034184410045	0.00143812351377563	0.00753570116747644	-0.6334
ENO1	10.332656018115	0.0014472708310264	0.00757276477249012	-0.3021
ATP5G1	5.61426308686977	0.00145417736208237	0.00759801428797244	-0.3572
RBKS	1.85020622216733	0.00145772654434557	0.00761002453347805	-0.7997
PSMD6	6.74553193462628	0.00146004032674865	0.00761372080747883	-0.3165
ERBB3	6.16325726830496	0.00146834978881062	0.00764707751700904	-0.3029
KLHL22	3.02513625628968	0.00146888734826627	0.00764707751700904	-0.5208
CST2	-1.48839005351737	0.00147092596798869	0.00765267155075562	-3.4099
RNF223	0.71650505878305	0.00147398697556342	0.0076664120301669	-1.1869
SPATA17	1.83395020211037	0.00147464031065631	0.00766762560847096	-0.8597
DFNB59	2.55683028754682	0.00148743791309236	0.00772756589112527	-0.5968
MED29	4.91631187937382	0.00149365703799375	0.00775766796176782	-0.3515
TP53I13	3.8524152155816	0.00150079719712868	0.00779031948557893	-0.546
TCF4	-1.11898129654934	0.00150257766801051	0.00779512870338159	-2.43
FAM84A	0.63979001770575	0.00150974684536572	0.00782787231155823	-1.1561
C21orf2	3.22925216709627	0.00151517619869624	0.00785379235758049	-0.5815
DUSP18	2.39316849285587	0.00153396024419651	0.00793313830539702	-0.6694
MYL5	1.73931886122822	0.00153666508479909	0.00794487617901221	-0.8237
MAMDC4	2.49607697653758	0.00153980952571331	0.00795662686142716	-0.6168
TBC1D3L	0.476416751888465	0.00154209031943663	0.00796615757544854	-1.2969
ZNF846	1.6453744843154	0.00154540860233268	0.00797878377946422	-0.8885
NDUFA2	6.08614780405051	0.00154876094012379	0.00798800871817942	-0.359
EPHA1	4.52107568216622	0.00155028656144646	0.00799266632752513	-0.3681
CPEB2	3.2389168544308	0.00156010245090818	0.00803646454395589	-0.5149
LAMTOR1	6.07067462977953	0.00156144809496109	0.00804112734036943	-0.3712
FCGRT	-0.193436974256416	0.00157401147014035	0.00810354015760919	-1.6158
CDC25C	4.94239227869592	0.00158925646630576	0.00817068122917798	-0.3903
ZNF497	1.29601808175165	0.00158979994869172	0.00817068122917798	-0.9251
MAVS	6.95547023181972	0.0015901857146839	0.00817068122917798	-0.3054
CROCC	3.03742316993436	0.00163283444371109	0.00835688971247259	-0.5461
FIS1	6.27682009079464	0.00163412347831812	0.00836114299892813	-0.341
ENO3	2.85476041350296	0.00163766155063646	0.00837455161580371	-0.5582
IL11	2.71233948339485	0.00164576751725666	0.00841364654019532	-0.6035
LINC01504	0.967763134369799	0.00164644068464041	0.00841473156181279	-1.0613
STYXL1	4.99841045078391	0.00165386428473061	0.00844794246839454	-0.3728
LINC01139	0.153664754212386	0.00165791381947851	0.00846625865409782	-1.4388
CCDC101	4.09014323697149	0.0016709483315248	0.00852804941020878	-0.4333
CEP104	5.00399154457042	0.0016803095799435	0.00857342976284198	-0.3363
LOC101929185	-0.522802194647103	0.00168537105150847	0.00859685216997445	-2.1764
FRMD4B	2.25803453946059	0.0016880364069837	0.00860804263851798	-0.6759
C2orf91	-1.07178052059491	0.00169028666129245	0.00861470499401312	-2.5186
KIAA1143	5.54872598271302	0.00169491616914876	0.00863347923660149	-0.3496
SRP14-AS1	0.912448020053634	0.00169933027678006	0.00865354910262115	-1.0378
TRAPPC5	5.26117762884412	0.00170064947985817	0.00865785189745977	-0.4389
GPRC5C	2.28090153009302	0.00170284535012509	0.0086666140819302	-0.7271
LOC101928741	-0.40408530439006	0.00171107808845253	0.00870366162797142	-1.8682
SLC9A1	4.39134676679944	0.00171885039161401	0.00873589441795808	-0.3714
UVSSA	3.76253294002628	0.00172373733580733	0.00875769239979807	-0.4179
ABCD1	4.91603768772972	0.00172409873383404	0.00875769239979807	-0.3839
LOC100506985	2.11580762006367	0.00174313114636248	0.00883743810373913	-0.7302
SYNE4	3.91571751176194	0.00174318660229867	0.00883743810373913	-0.4074
HSF4	2.71475874642522	0.00174751567045046	0.00885601628097361	-0.5638
PRRT3-AS1	0.729332423027717	0.00174782135518996	0.00885601628097361	-1.202
TELO2	4.83181795495309	0.00175165303697253	0.00887050702995022	-0.3726
ETV6	5.30751781998536	0.00175447490659281	0.00887987077758756	-0.3803
FBXW9	3.07804362287835	0.00175959261564832	0.00890083757031748	-0.5075
HSBP1L1	3.92151728607812	0.00176939065940373	0.0089404915245155	-0.4451
MPC1	3.62972327188995	0.00177554293426472	0.00896909568564935	-0.4706
FAM86HP	2.33001613673536	0.00178355435587092	0.00900591738905547	-0.6731
NXNL2	1.17370512301145	0.0017885882497157	0.00902251093860453	-0.9711
GBA	0.792548756982243	0.00179298186957048	0.00904102410553292	-2.9397
HDHD3	4.31255672915768	0.00179324870103718	0.00904102410553292	-0.4791
LINC00518	-0.985920680253516	0.00179548893680385	0.00904732156508171	-2.1792
RNF144A	-0.371227650702014	0.00179797327620512	0.0090573399918324	-1.9571
RNF7	5.87744295192887	0.00180397836232914	0.00907256996768066	-0.3911
SLC16A12	-0.347120139495661	0.00180531109633278	0.00907677206682764	-1.7542
SCN5A	1.28907851795476	0.00182181544682729	0.00914967339677552	-0.9136
ABCC3	6.12445679803069	0.0018264086871235	0.00916769782571531	-0.3182
ADGRF3	1.03681967903127	0.00182888056341995	0.00917506006204851	-1.0994
CCDC57	5.29145468802574	0.00183301514739697	0.00919327597002174	-0.3242
GMPPB	2.79465557957151	0.00183550094042107	0.00920321482239139	-0.5549
IER5L	5.07105846739867	0.0018362191987896	0.00920428821886408	-0.3397
ZNHIT1	6.1629317464571	0.00184654880363334	0.00924337673680566	-0.4481
CROT	3.61165172544309	0.0018576732768198	0.0092939663857556	-0.481
LAGE3	4.77498694698381	0.0018741234647816	0.00936343677423451	-0.4407
BAIAP2L2	1.96300740623357	0.00187613673023209	0.00937093082000467	-0.7511
TLCD1	2.54007342750063	0.00187987877545835	0.00938705331640254	-0.6035
GOLGA2P5	2.6361312629016	0.00188120961564159	0.00939113009110004	-0.666
TSR3	5.27511009464683	0.00188647007113617	0.0094148161888086	-0.3958
SLC4A2	7.06402826137189	0.00188764865554548	0.00941555023378094	-0.2776
FHAD1	1.94399089342338	0.00189034658488512	0.0094248442343093	-0.7266
WDR24	3.87590815721531	0.00189516852793626	0.00944531712967632	-0.4152
TGFB1I1	1.92830693619894	0.00189625935334008	0.00944817433258094	-0.7276
TMEM63C	-1.68289971169266	0.00190357487074896	0.00948203624567341	-5.574
PRKCZ	3.48214753078054	0.00190831124549139	0.00949382637453091	-0.4562
SS18L2	4.69585708049745	0.00191319003666728	0.00950686074859041	-0.4534
LINC00886	2.91356708317847	0.00191825741916975	0.00952917209370421	-0.5788
UBALD1	4.34144234905326	0.00191973438507915	0.00953391483514824	-0.3788
STUB1	5.06594614367657	0.00192064531411941	0.00953584467080879	-0.3518
SLC4A4	-0.98497773322154	0.00192382065601988	0.00954901302237601	-2.639
RAB24	2.86159835597618	0.00193208315191353	0.00958226216065235	-0.5334
TP73	2.51993200919228	0.00194413929197085	0.0096307020285481	-0.6066
TES	7.43325819637748	0.00194502103321593	0.0096307020285481	-0.2833
SPOCD1	1.44906165577528	0.00195374741422078	0.00966863995500531	-0.9455
AGA	3.50406134842311	0.00195500642332114	0.0096696280856545	-0.4966
LINC01106	2.13467462342781	0.00195745281341344	0.00967910578593601	-0.7618
STX19	2.49724041625308	0.00196030337688042	0.00968795301795587	-0.6959
LINC00504	-0.906260909682608	0.00197964121013243	0.00977558288671293	-2.7147
SMN2	-1.82346020889688	0.00198415526858992	0.00978961660704345	-5.4124
SLITRK6	1.98553416795478	0.0019846281256939	0.00978961660704345	-0.7667
C5AR1	-0.21657438874611	0.0019883714561154	0.0098027840407353	-1.587
MST1	0.789865730805499	0.00199299021676603	0.00982290210509739	-1.155
EMC3-AS1	3.71671949548556	0.00199475539490227	0.00982894858011761	-0.4245
HSD17B11	4.43339160821473	0.00199871550328662	0.00984524107135269	-0.3695
CHST6	2.44131371474843	0.00200090832148471	0.00985128972951047	-0.6851
ZNF646	4.43264890173424	0.00202581058486695	0.00996314602298788	-0.3624
DHRS4L2	2.91815030602374	0.00203054902022931	0.00998376054761816	-0.5525
PRSS16	4.18392349851026	0.00203827534213712	0.0100190507932298	-0.3907
C11orf70	-0.827939819842498	0.0020423216053117	0.0100308375643181	-2.3942
KRT9	-1.21324282037265	0.00204784537109635	0.0100525585089365	-2.9286
BROX	6.62411221044077	0.00204899104458589	0.0100554786317097	-0.2985
TRAF4	5.27515232585861	0.00205044352153547	0.010059902426539	-0.3459
CRAMP1L	4.73873021690536	0.00205760984855427	0.0100923496494376	-0.3495
PCP2	-0.826513873612072	0.00206067842985626	0.0101019724531299	-2.0509
EFCAB12	-0.826513873612072	0.00206067842985626	0.0101019724531299	-2.0509
ITGA9-AS1	0.474194451747191	0.00207691728725171	0.0101679275934747	-1.3704
FCGR1A	-0.788962143563932	0.00207961784883529	0.0101756910877344	-2.1124
PIDD1	2.87405931047954	0.00208269417038567	0.0101854874066331	-0.5732
C11orf71	1.9098827985325	0.00208273578489052	0.0101854874066331	-0.7265
ANXA10	0.758467070446617	0.00209102068503011	0.0102205284138982	-1.1238
SYF2	5.65537584954021	0.00210912267895244	0.010297979039036	-0.3593
MITF	4.1264281189465	0.00211552849448631	0.0103213572670315	-0.3995
BCKDK	4.55203279884813	0.00212292776142805	0.0103515409221769	-0.3521
SAMM50	6.13586234587334	0.00212402099486386	0.0103541060833737	-0.2935
FLVCR2	1.54579285384378	0.00213253645859582	0.0103887037007214	-0.8143
FAM86B1	-0.00717157245725691	0.00213282545301839	0.0103887037007214	-1.4576
TXLNA	6.21463565932588	0.00213826466394989	0.0104068674233722	-0.2909
LMF1	2.19973275353941	0.00216450342044779	0.0105205469764896	-0.6681
AQP2	-1.48959536903158	0.00216812709050552	0.0105353548480886	-3.3922
THAP10	3.21724497595686	0.00217801653690146	0.0105778408964467	-0.4959
CCDC146	1.35648896618809	0.00217802935636193	0.0105778408964467	-0.9871
TSEN2	4.45467154038131	0.00218710583497791	0.0106106309123988	-0.3597
C6orf226	0.839526179653029	0.00219468510013798	0.0106423902896219	-1.2195
CHMP1B	6.36349153820487	0.00219540106434685	0.0106423902896219	-0.2923
LOC100131564	1.71018302887314	0.00220950179372241	0.0107022193542575	-0.7801
RGS7	3.14528863437529	0.00221652223646805	0.0107305303497642	-0.5027
